time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
0,2.0,200.45820696119918,0.009977142020366975
1,6.0,193.4689302659025,0.031012731562394216
2,2.0,198.3983088712205,0.0100807310877745
3,4.0,206.42863895711045,0.01937715629094991
4,7.0,184.9899304581257,0.03783989746179465
5,5.0,178.75249359104916,0.02797163776321367
6,3.0,196.5136633129361,0.015266114067715901
7,3.0,197.97077009412268,0.015153752236118938
8,5.0,192.02959043768226,0.02603765382514112
9,1.0,197.073245738297,0.005074255494467006
10,3.0,200.11429912889014,0.014991432461644093
11,3.0,197.84837200414407,0.015163127043254938
12,4.0,195.54139148880463,0.02045602708227129
13,1.0,194.8912652229575,0.0051310662838377616
14,2.0,201.17495930067014,0.009941595151565853
15,2.0,199.36797878533068,0.01003170124001457
16,2.0,198.13314382827556,0.010094222306054078
17,5.0,184.70224105935512,0.027070597364290894
18,4.0,192.26994487939783,0.020804083563393215
19,8.0,195.44488174647432,0.04093225634006307
20,1.0,192.5743234847159,0.005192800275262903
21,4.0,191.2092847076181,0.020919486237901463
22,4.0,197.15719234770367,0.020288379806837866
23,2.0,186.70484296937653,0.010712094920473175
24,4.0,188.02914402049876,0.02127329792855901
25,5.0,192.09240610229992,0.026029139316091555
26,3.0,204.49374086713178,0.01467037566665293
27,2.0,200.3891097301196,0.009980582291590413
28,3.0,193.08136713297893,0.015537490978784303
29,1.0,191.64646904300034,0.00521794116527984
30,4.0,190.65643026590243,0.02098014734893194
31,4.0,184.58428470761805,0.02167031720135877
32,3.0,199.57508556651715,0.015031936433769526
33,2.0,204.1786389571105,0.00979534397043423
34,3.0,194.74145462172814,0.015405040523227545
35,1.0,198.78510992234288,0.005030557874232424
36,8.0,199.24589635996975,0.040151391552610514
37,3.0,210.06880400005542,0.014281035274515146
38,3.0,205.76182348471585,0.014579964102149602
39,3.0,199.1663914888046,0.01506278231771164
40,2.0,184.17819253992693,0.010859048904861153
41,6.0,185.10496923522362,0.0324140406645456
42,3.0,188.17451288348653,0.015942647885888422
43,3.0,190.83796436405842,0.015720142530324572
44,3.0,189.68339635996975,0.015815828151383268
45,3.0,186.7655031411563,0.016062923556780274
46,3.0,183.9992603517924,0.016304413367011536
47,3.0,184.42527496528783,0.016266750859201127
48,5.0,187.7976730552663,0.026624398048470856
49,7.0,196.24221670352935,0.03567020449312988
50,3.0,196.886823484716,0.015237180157121511
51,7.0,194.41639148880463,0.0360051945537889
52,2.0,192.1564302659025,0.010408186690564751
53,5.0,201.745580695352,0.024783690342889353
54,3.0,204.85617773420827,0.01464442045722617
55,1.0,202.64202730475864,0.004934810479842238
56,1.0,205.59989616774652,0.004863815685899529
57,4.0,200.51410973011954,0.019948720842557013
58,3.0,203.9408864254163,0.014710144947306273
59,3.0,201.33028938656,0.014900887537294068
60,4.0,204.70896904300034,0.019539935249049963
61,3.0,208.14171164014107,0.014413257085089889
62,6.0,202.52115337838265,0.029626534808390278
63,6.0,193.6106194724499,0.03099003565170545
64,4.0,187.13422157469458,0.021375032136510642
65,3.0,197.10617773420836,0.015220223102521972
66,4.0,193.9911389571105,0.020619498506498073
67,4.0,193.74006121069152,0.02064622037901607
68,1.0,206.86398346427256,0.004834094283854443
69,6.0,202.89907095302166,0.029571352750990234
70,3.0,194.63130400005537,0.015413758929545818
71,5.0,194.30211479350803,0.025733121872161212
72,4.0,188.2344109734652,0.021250099699166414
73,6.0,187.11385271170676,0.03206603847361543
74,5.0,189.94411966467308,0.026323531409274414
75,6.0,192.06544000823277,0.03123935258598743
76,6.0,194.18860018001254,0.030897797267388553
77,5.0,187.92819253992687,0.02660590692872071
78,8.0,194.64418279759664,0.041100637506947264
79,5.0,193.37794000823266,0.025856103337263472
80,4.0,195.5029400082327,0.020460050369736426
81,5.0,199.87242052357217,0.025015957613873593
82,9.0,203.93828451539477,0.044130997872155846
83,8.0,188.5432313170247,0.04243058710788963
84,4.0,185.56360018001254,0.021555951685134682
85,6.0,181.9049061023,0.03298426704679262
86,7.0,186.45071689575252,0.03754343301299189
87,4.0,193.15490610230006,0.02070876728278127
88,3.0,193.6005274969818,0.015495825547514427
89,5.0,190.9585226258168,0.026183696497262387
90,4.0,205.66791565240715,0.01944882840530301
91,6.0,196.3620128834865,0.030555808182513203
92,4.0,192.06988174647424,0.020825753437386216
93,7.0,173.8238770675324,0.04027064703706054
94,9.0,190.40827009412266,0.04726685450979161
95,8.0,193.73149339882602,0.041294266924019274
96,5.0,198.7651874765386,0.025155310461949874
97,5.0,198.47153217592387,0.02519252985646341
98,6.0,191.25738174647432,0.03137133816854944
99,3.0,186.09868766876167,0.01612047907258605
100,4.0,194.28847391416545,0.020587942863595485
101,7.0,190.4500855665172,0.03675503730637683
102,5.0,204.18904659719607,0.02448711173946321
103,5.0,198.62762434361497,0.025172732224548345
104,6.0,195.2108088712205,0.030736002963637977
105,8.0,188.35649339882607,0.04247265308268825
106,8.0,199.503702090034,0.040099506506348845
107,8.0,191.40750801232147,0.04179564366662679
108,7.0,208.01855146836118,0.033650844843348855
109,4.0,200.17863895711045,0.01998215204598841
110,9.0,187.60205166058452,0.04797388898647591
111,11.0,206.86950294893308,0.05317361835937419
112,10.0,205.31360018001254,0.04870597949299176
113,12.0,205.43936226181387,0.05841139627715105
114,7.0,214.98638155425112,0.03256020195043644
115,5.0,229.95649788554485,0.02174324294366592
116,10.0,218.86734745609522,0.04568977563912771
117,6.0,211.28447859310737,0.028397732005458046
118,9.0,223.69501249904016,0.040233351201956806
119,5.0,211.24634277715325,0.02366904881886912
120,11.0,210.2463427771533,0.05231957833225782
121,9.0,223.1620805031288,0.04032943222123177
122,5.0,217.1398718119209,0.023026632365016907
123,9.0,222.20205614730324,0.04050367560070496
124,6.0,204.33028938655988,0.029364222103405186
125,10.0,208.21157095302175,0.04802807045846782
126,6.0,219.75414850721745,0.02730323882737959
127,4.0,218.3092891943368,0.018322628481645776
128,6.0,212.61658537429395,0.028219811683258364
129,8.0,211.70344955833988,0.03778870876544414
130,8.0,219.42984745609516,0.03645812132098705
131,7.0,220.03340084668844,0.03181335185050998
132,8.0,218.71385719842536,0.03657747205629546
133,7.0,224.63955614730324,0.031161030230178514
134,7.0,219.7201387648872,0.03185870917135361
135,5.0,215.03555633952624,0.02325196858190906
136,7.0,207.24970676897587,0.03377568108119447
137,5.0,227.29412415139188,0.021997928977124336
138,5.0,222.28156101846832,0.02249399355074969
139,8.0,217.0596048589545,0.03685623589519758
140,10.0,220.8621436360524,0.04527711193674954
141,5.0,222.53631842132756,0.02246824264672839
142,8.0,224.60034258493016,0.035618823675546654
143,4.0,224.93765318615954,0.017782705311189407
144,8.0,226.9768667485325,0.03524588260733722
145,9.0,232.5179201391258,0.03870669406734285
146,8.0,237.54457056857524,0.03367789034643724
147,9.0,228.00307076079855,0.039473152576274005
148,5.0,216.19425041723903,0.023127349549538746
149,7.0,220.53156101846832,0.03174148846392915
150,2.0,230.6173474560951,0.008672374485535005
151,6.0,225.77191546018386,0.026575493182003557
152,11.0,220.32889597552344,0.04992536249635636
153,6.0,212.55592520251406,0.02822786518081517
154,8.0,218.20681355016242,0.036662466537328915
155,7.0,221.8521824131503,0.03155254063250123
156,9.0,218.74970676897587,0.04114291229430084
157,5.0,217.63803198370064,0.02297392580895264
158,10.0,219.15611460128468,0.045629573321251886
159,7.0,204.16087200414418,0.03428668741117989
160,10.0,199.34025060946212,0.050165483234951486
161,13.0,203.22521183236418,0.0639684411337871
162,5.0,204.378702090034,0.024464388651403476
163,3.0,207.29291565240712,0.014472274609859122
164,5.0,212.55072138247135,0.02352379689647264
165,6.0,204.37838642541618,0.029357311724298108
166,7.0,216.30484745609516,0.032361734294562385
167,4.0,207.6432358037435,0.019263810759434747
168,6.0,215.38067267082005,0.027857652804205792
169,7.0,213.788920331349,0.03274257613140466
170,7.0,212.6882845153948,0.032912014951596104
171,7.0,208.58841078124206,0.03355891141690167
172,13.0,211.04627964422977,0.06159786385201713
173,5.0,223.42800762787493,0.022378573094236368
174,5.0,217.3469785931074,0.023004690621259743
175,9.0,213.64247372194237,0.042126454740987425
176,10.0,204.07324573829703,0.04900201378099299
