time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
401,3.0,225.8599881432145,0.013282565117721266
402,4.0,226.78676483851117,0.017637713571373063
403,6.0,222.43137161969764,0.026974612242460602
404,6.0,223.57337649086276,0.0268368268806157
405,5.0,230.6776919632573,0.021675264553957855
406,4.0,224.6662065767528,0.01780419076348039
407,5.0,218.38511440906143,0.022895333381717592
408,3.0,219.94685232726042,0.013639658709624448
409,4.0,212.95053198370076,0.018783705129725433
410,5.0,218.18244936611674,0.022916600370590987
411,4.0,213.9505319837008,0.01869591051217731
412,2.0,221.43244936611669,0.00903209988294533
413,3.0,217.02451737020533,0.01382332298835404
414,3.0,214.76747372194237,0.013968595653753765
415,4.0,218.74678919433674,0.018285982686796657
416,6.0,212.96125528840412,0.028174138961918036
417,2.0,218.73714363605228,0.009143394517977787
418,6.0,222.46017754198516,0.02697111935401388
419,1.0,220.1077018978108,0.004543230388477133
420,7.0,221.90472119024807,0.03154507016549058
421,3.0,218.20573580374347,0.013748492856751627
422,6.0,211.297041726031,0.028396043555496794
423,6.0,214.03815824954776,0.028032384734896575
424,4.0,221.84222119024804,0.01803083280783449
425,5.0,218.22565824954773,0.022912062862389657
426,5.0,229.33149788554476,0.021802500075656463
427,4.0,222.71645910844688,0.01796005565108364
428,5.0,222.08517754198505,0.02251388433635898
429,4.0,210.1116972188688,0.019037493166471766
430,4.0,217.48377964422966,0.01839217621904213
431,5.0,220.41131842132762,0.02268486045005294
432,5.0,217.77299320660285,0.022959688097120762
433,5.0,219.79259998778932,0.022748718565947068
434,4.0,221.54596397961203,0.018054944121519197
435,7.0,216.72642033134903,0.032298784750367904
436,4.0,222.90732310026956,0.017944677385949744
437,7.0,217.05408537429383,0.032250026475792955
438,3.0,224.5940610184683,0.013357432455675269
439,3.0,220.5396824131502,0.01360299410597645
440,4.0,222.83409979556612,0.017950574008509943
441,7.0,220.92172606141315,0.03168543051331266
442,6.0,215.8495805031289,0.027797135329216106
443,1.0,218.2235027567099,0.0045824578350521054
444,3.0,218.66208050312878,0.01371979994472372
445,4.0,221.18796885077717,0.018084166244587068
446,1.0,227.16728432317166,0.0044020423230370824
447,3.0,229.85738623319315,0.013051571016110238
448,3.0,232.8563084867741,0.01288348174672878
449,3.0,229.41360466673135,0.013076818196366748
450,6.0,225.9871436360523,0.026550182915108116
451,6.0,221.96309511662426,0.027031520698733585
452,5.0,218.3328912965814,0.022900809723662045
453,6.0,219.516711640141,0.02733277095475056
454,3.0,215.05256121069147,0.013950077986101442
455,3.0,218.031876683086,0.01375945593662235
456,10.0,218.3318135501625,0.04580184553682766
457,2.0,225.8004057178535,0.008857380010641252
