time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
122,15.0,485.57334476497033,0.030891316753106322
123,24.0,480.49339347662163,0.04994865762117438
124,18.0,479.452024421411,0.037542859521183344
125,20.0,476.32289834778663,0.04198832361277123
126,13.0,468.3480246136341,0.027757136396004682
127,19.0,459.7000538406252,0.04133129818293902
128,18.0,459.0816510717043,0.03920871147426575
129,13.0,464.0664860287594,0.028013227396029534
130,13.0,467.9581752353066,0.02778026047619132
131,14.0,464.2784809653714,0.030154315941781074
132,17.0,465.807733304842,0.03649574445530848
133,23.0,468.0421218447137,0.04914087627273621
134,15.0,477.3284178324476,0.03142490461413366
135,20.0,481.92384982835915,0.041500332484319155
136,16.0,479.0051945277437,0.03340256052081976
137,16.0,481.16756826189675,0.033252448949949366
138,17.0,477.1487235625118,0.035628304468832576
139,13.0,483.60874791833754,0.026881234171130395
140,15.0,480.3613498283588,0.031226492317418444
141,15.0,479.28736444185415,0.03129646452805613
142,14.0,483.3739129612823,0.028963085562959175
143,15.0,496.68869920668595,0.030200002585035832
144,13.0,499.55037399196107,0.026023401596350724
145,14.0,494.81921869134646,0.02829316136310539
146,26.0,493.595107038995,0.05267475230046384
147,19.0,505.2815292925759,0.03760279942669016
148,16.0,501.2692818242699,0.03191897165884808
149,19.0,499.2763254725334,0.038055078982600875
150,21.0,490.27112165249014,0.04283344270659499
151,24.0,484.0843837342916,0.04957813308262662
152,18.0,486.84663120259734,0.03697262925602836
153,20.0,500.9350195502459,0.03992533805673355
154,16.0,503.7793737997382,0.031759934670053204
155,13.0,503.33299032325505,0.025827832170609407
156,17.0,512.1747426627255,0.0331917968301587
157,26.0,528.2018395093593,0.04922360744550058
158,17.0,521.659261955163,0.032588321994484526
159,17.0,532.4126259469856,0.03193012181062129
160,17.0,530.0161793375793,0.032074492558409835
161,19.0,519.9909223191661,0.03653909940438914
162,20.0,524.334068069674,0.03814362105752469
163,16.0,528.8706797220256,0.030253142428711684
164,17.0,532.5992331126185,0.031918934431520926
165,22.0,527.0108447649707,0.041744871511726234
166,13.0,537.7790581351209,0.024173496166028943
167,16.0,539.9998057956491,0.029629640285564925
168,16.0,530.9749951944202,0.03013324571742119
169,18.0,540.4576746586367,0.03330510573537352
170,15.0,533.2487280492304,0.02812946231465774
171,26.0,539.7605291003525,0.048169509621860604
172,17.0,532.6606553662,0.0319152537900751
173,14.0,534.4998057956492,0.02619271297799592
174,15.0,530.8311504950346,0.028257573026774188
175,18.0,542.9736017833831,0.03315078291261206
176,10.0,533.9854028345059,0.01872710367534003
177,16.0,532.1621795298023,0.030066022380878278
178,13.0,515.4072913743771,0.0252227708407741
179,18.0,511.69390302672895,0.035177280584208465
180,14.0,516.3840049367502,0.027111606607014876
181,14.0,506.25456319850827,0.027654071721444292
182,19.0,505.76649500219685,0.03756674312701847
183,18.0,511.1899077056709,0.035211962772872085
184,13.0,508.23724266272575,0.025578605636791173
185,18.0,513.4399077056711,0.0350576566602191
186,19.0,534.6045676852277,0.035540287435754006
187,16.0,545.2303297670285,0.029345396113302506
188,15.0,540.1989219347199,0.027767548936005963
189,19.0,551.9045045523039,0.034426245561109334
190,20.0,546.4351503028115,0.03660086652353319
191,24.0,544.1414950021972,0.04410617499388296
192,20.0,557.3634511617105,0.03588322836438966
193,16.0,553.2462568917751,0.028920213739701606
194,19.0,568.1682761842121,0.033440797025140134
195,19.0,569.6290626218395,0.033355039703466746
196,14.0,560.9654803887016,0.02495697237965371
197,18.0,568.4038732230689,0.03166762375832006
198,21.0,549.7753784786804,0.03819741811303096
199,9.0,564.6623102823687,0.015938729814460966
200,15.0,556.5143395093584,0.02695348337874726
201,21.0,547.9654803887016,0.03832358196195783
202,14.0,553.7121163968789,0.025283896785753837
203,18.0,552.6093250880865,0.03257274023946444
204,17.0,551.0272183069003,0.030851470553913136
205,22.0,552.5986017833837,0.0398118995035458
206,16.0,557.2298833498452,0.028713463649534268
207,16.0,546.9713155379793,0.029251991001142418
208,21.0,545.9187767608821,0.038467260870930275
209,14.0,538.411733112619,0.02600240510930997
210,16.0,529.4486604295884,0.030220116124229666
211,12.0,532.1251214602672,0.022551087171132585
212,20.0,542.5560242291878,0.0368625526339222
213,18.0,539.0227765686587,0.03339376512915726
214,14.0,527.2953009244843,0.026550587451574854
215,17.0,532.5393350226401,0.0319225245573217
216,13.0,541.0316600451416,0.02402816870072877
217,18.0,533.5138930921747,0.03373857781973478
218,14.0,534.7209998733617,0.026181878032311482
219,18.0,541.7055191657989,0.033228385835387377
220,25.0,549.5697958610963,0.04549012734738928
221,19.0,544.3141456238692,0.0349063131148705
222,17.0,548.9532329203951,0.030968029661763933
223,20.0,554.9709998733617,0.036037919106698874
224,20.0,560.1736649163066,0.035703213579289066
225,20.0,559.6163687363501,0.035738768766112566
226,13.0,559.9129416116034,0.023217895200960993
227,12.0,558.3363543150776,0.021492421024098707
228,19.0,557.2730922332763,0.03409459431076665
229,11.0,566.4207473416677,0.019420192589387528
230,18.0,560.5146551739767,0.032113344109464946
231,14.0,558.2410530717322,0.02507877183694164
232,14.0,557.5250628140626,0.025110978741181848
233,16.0,564.2880723641695,0.02835431189067244
234,24.0,574.2111694030255,0.041796470146952085
235,17.0,574.3945433294019,0.02959638143750766
236,15.0,562.7565337792944,0.02665451060917011
237,21.0,582.0017763764348,0.03608236409645826
238,15.0,575.1767132435119,0.02607894174889773
239,25.0,585.8579316770504,0.04267246144203618
240,24.0,576.5868007322614,0.041624261896942766
241,19.0,572.0734755175364,0.033212516946029204
242,18.0,569.1218882210109,0.03162767128192044
243,23.0,573.719160045142,0.040089300831769835
244,19.0,555.6096407527041,0.03419667083936849
245,29.0,569.9895289081297,0.050878127630787036
246,16.0,568.8744901310317,0.028125711870670523
247,22.0,580.3291257547635,0.03790952241348782
248,22.0,596.271829574806,0.03689592381999318
249,19.0,602.7333780942338,0.03152305926722622
250,15.0,595.7773490594661,0.025177190814118733
251,19.0,590.6016501105885,0.032170584007752606
252,16.0,590.7122471494444,0.027085945952889916
253,21.0,582.2266501105884,0.03606842798420727
254,18.0,601.0225916566069,0.029948957410047352
255,14.0,596.1904848754207,0.023482427772938082
256,21.0,597.1915626218389,0.035164595942722456
257,20.0,591.0184655829833,0.03383989023130083
258,21.0,589.5702422782798,0.035619165443034534
259,18.0,596.758188695463,0.030162971101156923
260,19.0,591.3542520206098,0.03212964130227953
261,21.0,610.5440382660138,0.03439555328333303
262,22.0,606.5699266136619,0.03626951986034134
263,18.0,620.3240526872859,0.02901709182809014
264,22.0,620.9704992966925,0.03542841411132585
265,17.0,622.1817321515027,0.027323206583411003
266,21.0,634.1500086545766,0.03311519311425061
267,17.0,627.0130768508875,0.027112672171656856
268,15.0,626.2102224091727,0.02395361727295284
269,19.0,610.0403586095732,0.03114548034707984
270,12.0,614.937251636163,0.019514186151630288
271,22.0,608.6454361637689,0.03614583909256561
272,26.0,621.380717538008,0.041842302579029836
273,15.0,611.0300817220536,0.02454870954589634
274,20.0,621.721707795677,0.03216873361380653
275,22.0,622.8963289981355,0.03531887888211628
276,15.0,605.9250041678575,0.02475553888158178
277,21.0,613.2546397915886,0.03424352403943775
278,19.0,608.5703730308453,0.031220711427956727
279,24.0,612.4945478161209,0.03918402226692983
280,24.0,618.8781156279857,0.038779849204470265
281,18.0,624.6913777097877,0.02881422834102609
282,22.0,619.651402065613,0.03550383316597497
283,23.0,620.2612370226683,0.037081150049619226
284,17.0,610.3211351126463,0.027854188593456345
285,26.0,626.1141590840252,0.04152597353498082
286,20.0,623.2682806709315,0.03208891037816097
287,16.0,622.4557806709313,0.025704637175598167
288,24.0,634.0904262292147,0.03784949118806651
289,17.0,630.6824942333043,0.02695492606095913
290,15.0,621.1550817220535,0.024148558776038487
291,19.0,624.0271641474144,0.030447392504073134
292,23.0,622.5847759919892,0.03694276006565239
293,16.0,612.4979118079435,0.026122538038981923
294,21.0,607.9649798120325,0.03454146323772246
295,17.0,606.4095234602947,0.02803386052216756
296,16.0,624.0342077956778,0.025639620072300175
297,18.0,614.0107906054842,0.029315445714317108
298,18.0,616.9472128590655,0.02917591590467545
299,17.0,621.4531787609099,0.027355238626175518
300,26.0,620.9272904132615,0.041872857581594716
301,20.0,625.2068584173505,0.03198941235326181
302,26.0,640.9528630962924,0.040564605444462984
303,19.0,638.335668826356,0.029764904152909707
304,29.0,630.1336351126467,0.04602198388412606
305,23.0,644.8692321515027,0.035666145713394
306,20.0,642.3710719797227,0.031134652340993534
307,23.0,636.7826836320755,0.03611907263057595
308,25.0,640.1621253703157,0.03905260715875405
309,21.0,658.0930281392366,0.031910382122384236
