time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
221,13.0,560.6099022578367,0.02318903028227464
222,19.0,558.8753829653992,0.03399684541334739
223,15.0,557.9959412271569,0.026881915963423805
224,12.0,557.8646596606953,0.02151059363985997
225,13.0,554.6560287159067,0.023437949516381375
226,17.0,555.1863588017962,0.03062034888012994
227,8.0,549.2891501105886,0.014564278210100012
228,17.0,550.4622471494447,0.030883135197798006
229,16.0,553.4504460983223,0.028909543957902142
230,18.0,565.000382965399,0.03185838548555874
231,16.0,558.9329948099736,0.02862597153606881
232,12.0,564.7847083723467,0.021247034174460576
233,23.0,563.57576176294,0.040810839572044295
234,15.0,552.8053928999519,0.027134322842459566
235,11.0,549.9777278570072,0.020000809928906745
236,12.0,546.8001890799092,0.021945859273004614
237,15.0,531.2424464827685,0.028235695583648253
238,20.0,531.4524708385943,0.037632716183333234
239,16.0,540.0086892721328,0.029629152859681
240,14.0,536.5331842087447,0.026093446616254644
241,14.0,534.6558979633406,0.026185066045899916
242,12.0,546.7340094234688,0.02194851571910444
243,19.0,542.5206210758207,0.03502171025743302
244,16.0,546.6411793375792,0.02926965732693031
245,11.0,538.3208736075147,0.02043390947537362
246,13.0,548.0794414193806,0.02371918925901224
247,20.0,550.434072556392,0.03633495998369723
248,14.0,556.9836937588512,0.025135385751636326
249,16.0,559.6960043600806,0.028586946977213715
250,17.0,564.2655480083438,0.03012765897192189
251,12.0,559.5513975788939,0.02144575109976034
252,11.0,555.8272859265426,0.019790320264078842
253,16.0,568.0288732230688,0.028167582237878058
254,14.0,576.3517808631542,0.02429072046768618
255,12.0,587.0755768508883,0.020440298443973402
256,15.0,576.7885187813531,0.026006065501602234
257,13.0,581.966057558451,0.022338072523575513
258,17.0,586.0285575584511,0.029008825219758002
259,15.0,587.5248779020105,0.025530833781138632
260,18.0,577.2696740819678,0.031181267279673765
261,17.0,586.622149726142,0.028979471722873507
262,13.0,585.9642177302308,0.02218565503940892
263,19.0,595.5300817220533,0.03190434972664859
264,21.0,595.9712613784935,0.03523659840816246
265,20.0,605.2515914643836,0.03304410972569398
266,11.0,605.8211351126469,0.018157174391010066
267,16.0,601.6894071290012,0.02659179272632537
268,14.0,605.9979118079436,0.023102389838658324
269,14.0,610.8415039756343,0.022919202295328057
270,16.0,610.6495622373927,0.026201607254702212
271,12.0,600.1868052189802,0.019993775097441137
272,19.0,599.9904217424966,0.0316671721938828
273,18.0,591.1967664418822,0.0304467159188522
274,17.0,594.0281111412673,0.02861817426003462
275,23.0,608.9534944255277,0.037769715110507175
276,18.0,612.2652323437262,0.029399023575284094
277,14.0,600.9260819142766,0.023297374537983744
278,21.0,607.4179605195945,0.034572570066970496
279,17.0,609.6007031167353,0.027887106942435055
280,15.0,609.6077467649985,0.024605986521005357
281,16.0,613.9346497261422,0.026061405732901898
282,14.0,605.3732274725611,0.023126229183358722
283,17.0,603.2926448549766,0.028178695936342087
284,14.0,618.4484213580497,0.02263729604039966
285,16.0,611.4550185891296,0.02616709244928331
286,18.0,617.631479619809,0.02914359224546024
287,17.0,624.6607319592795,0.027214772964323616
288,25.0,620.524246572775,0.04028851432974263
289,25.0,622.4654262292157,0.04016287322405283
290,15.0,615.4453730308455,0.024372593665186616
291,25.0,615.0763389326899,0.04064536126260556
292,17.0,625.8182175380076,0.027164437729023994
293,10.0,630.9306544050834,0.015849602377347147
294,17.0,628.2875717875003,0.02705767352939101
295,23.0,632.644042752732,0.036355356955427014
296,13.0,643.2527999633687,0.02020978377511969
297,21.0,626.1137126668423,0.03354023330770618
298,14.0,625.3770378815678,0.02238649510929322
299,12.0,624.1333194480286,0.019226661397620252
300,20.0,630.3134601351486,0.031730244179954056
301,17.0,627.6262757997666,0.02708618274201056
302,17.0,633.2165039756345,0.026847057670269032
303,14.0,630.5075573662274,0.022204333376242412
304,25.0,625.6602855420964,0.0399577863222356
305,18.0,629.4265283314597,0.02859746005259107
306,15.0,625.048926421439,0.023998121372479978
307,22.0,624.798926421439,0.035211328108397826
308,24.0,638.8969603273713,0.03756474281502667
309,12.0,632.2892808631542,0.018978654807524958
310,26.0,638.6854118079435,0.04070861729313829
311,17.0,647.486110756821,0.026255389447859153
312,20.0,657.789727280338,0.030404853056448487
313,16.0,642.760474940867,0.024892632051577185
314,18.0,645.8289408427107,0.027871157301363234
315,16.0,642.460984490974,0.02490423603337859
316,19.0,636.843343803855,0.029834652720892564
317,18.0,641.3522272803374,0.028065701239285062
318,15.0,636.2238632885153,0.023576607017643077
319,14.0,640.6281156279855,0.021853552253597683
320,14.0,642.5915039756345,0.021786780424863577
321,10.0,638.649562237393,0.015658039386994664
322,20.0,645.8710719797226,0.030965932471160293
323,17.0,642.2960088467993,0.026467547308167763
324,18.0,642.7065427527323,0.028006561008240925
325,18.0,636.3370622373924,0.028286895527837266
326,21.0,651.6477224091724,0.03222600076366723
327,22.0,654.4868728386218,0.03361411956909422
328,15.0,668.5054018733895,0.02243811337644344
329,14.0,662.907367967457,0.021119089448236872
330,19.0,664.2439164868855,0.028603950338738447
331,21.0,674.023930908158,0.03115616380520092
332,14.0,663.1008338693011,0.021112927755357697
333,14.0,659.6144747486437,0.021224519072803726
334,13.0,655.002037881567,0.019847266494078558
335,17.0,649.0945523028397,0.026190329189619402
336,19.0,653.452547431674,0.029076327079414543
337,19.0,655.489474748644,0.02898597266918099
338,19.0,649.9672660574363,0.02923224136386125
339,20.0,640.8637126668426,0.03120788336848327
340,22.0,654.684780478708,0.03360395820399783
341,22.0,670.1719016811664,0.03282739838064186
342,19.0,675.4629550717589,0.028128855709017388
343,12.0,679.6708239347482,0.01765560559232135
344,16.0,687.1512171535607,0.023284539997292054
345,15.0,689.7252025400657,0.02174779164913676
346,18.0,683.1349743641975,0.026349112072256042
347,22.0,676.8345910799372,0.03250424888139575
348,20.0,673.7302756075421,0.029685470171226646
349,14.0,682.6959502005949,0.020506932838676446
350,15.0,683.3091491494722,0.021951996426025883
351,21.0,692.7163190635822,0.030315439989038972
352,17.0,692.9977268958919,0.024531104995318243
353,16.0,699.4271055012091,0.02287586493882648
354,13.0,690.5709502005948,0.01882500269700572
355,15.0,696.6352900288153,0.021532070244933393
356,14.0,701.1948724541761,0.019965918962014252
357,18.0,691.6830714030536,0.02602347916870029
358,15.0,690.8413190635825,0.02171265612822943
