time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
66,8.0,226.1587165113061,0.03537338787293686
67,6.0,225.23086206959061,0.026639333281715864
68,9.0,231.203133893722,0.038926807991007006
69,11.0,229.50827458084134,0.04792855516904421
70,9.0,232.71645910844688,0.03867367196321065
71,10.0,243.42769196325736,0.04107996062136343
72,6.0,230.63771631908295,0.026014825743848037
73,8.0,220.57077458084143,0.03626953759038425
74,6.0,229.94653666264264,0.026093021826211163
75,10.0,238.7265510839149,0.041888930890158486
76,9.0,230.41328900211363,0.03906024708460909
77,12.0,234.939177349762,0.05107704953837984
78,5.0,234.65180361560905,0.021308167774370345
79,7.0,243.8748375215416,0.02870324823643065
80,6.0,248.71842968923295,0.024123664689813456
81,5.0,248.58454621274961,0.02011388107658462
82,9.0,244.03016760743145,0.036880686057136174
83,6.0,247.27832777921145,0.024264156320877615
84,10.0,240.5877794520064,0.04156487092892783
85,10.0,240.08517754198513,0.0416518841453727
86,10.0,237.94793007367926,0.04202600122179485
87,12.0,237.89215805732445,0.05044302467973064
88,5.0,240.82077458084134,0.020762328369314107
89,9.0,232.04152224137044,0.038786161688071356
90,6.0,240.18612902255694,0.024980626584962005
91,8.0,241.86366779965496,0.0330764850826074
92,6.0,248.47794449495134,0.02414701237244785
93,6.0,242.47090084668844,0.02474523738332515
94,9.0,243.21829893666705,0.037003794695330716
95,13.0,238.4620173702053,0.05451601954628221
96,5.0,231.01487181192084,0.021643628225245667
97,7.0,238.28340084668838,0.029376784010665527
98,8.0,234.6121436360523,0.034098831697348925
99,5.0,239.63587649086264,0.020864989304682228
100,3.0,240.5456483149943,0.012471645282360305
101,5.0,221.109541726031,0.02261322582901159
102,7.0,227.75230867899737,0.030735143984274873
103,9.0,222.81741058901866,0.04039181667271182
104,8.0,231.98606588963338,0.0344848298078643
105,9.0,230.04672606141335,0.039122486783825634
106,8.0,234.74126970967626,0.03408007467069704
107,8.0,230.4620173702053,0.03471287846599515
108,9.0,237.2619542372817,0.0379327567663851
109,4.0,231.84145910844674,0.01725316953827896
110,13.0,235.47166292848976,0.05520834158268956
111,7.0,237.8307358037435,0.029432697066439546
112,10.0,235.77527945200646,0.04241326751151434
113,8.0,241.909925010291,0.033070160307228716
114,9.0,237.2038959755232,0.037942041225700184
115,11.0,225.4967891943368,0.048781182380916395
116,3.0,227.39063389372205,0.013193155534287052
117,7.0,231.358463979612,0.03025607915782524
118,6.0,227.68796885077725,0.02635185350497064
119,8.0,227.5245173702053,0.035161045906025125
120,9.0,231.41024067490855,0.038891969403564326
121,7.0,238.40104153380776,0.029362287827955344
122,3.0,241.3000900532359,0.012432651804390694
123,5.0,235.7457114479178,0.021209293561654574
124,7.0,237.97058518207095,0.029415400204375303
125,10.0,238.3249006544652,0.041959526564529975
126,5.0,233.9313716196976,0.02137378995121913
127,6.0,235.35738623319307,0.02549314511019924
128,3.0,239.0179201391256,0.012551360158492654
129,10.0,242.699138572664,0.04120327768285838
130,8.0,243.5071968344225,0.0328532384422287
131,6.0,253.39996378738874,0.02367798286283184
132,8.0,244.98422606141332,0.03265516367569942
133,12.0,240.26455614730324,0.0499449448242501
134,7.0,239.41468241315025,0.02923797291563065
135,5.0,251.9428570062023,0.019845770026641042
136,6.0,248.754594924401,0.024120157466130263
137,5.0,250.8078957833001,0.019935576527144255
138,9.0,245.25351717798216,0.036696721431597815
139,4.0,251.7587209980249,0.015888228158067983
140,7.0,248.98314831499425,0.028114352506877858
141,8.0,242.5644930143796,0.03298091942717168
142,5.0,248.70510447450818,0.020104130997088125
143,5.0,248.456182220927,0.020124272840810236
144,9.0,244.7882890021135,0.036766464754865356
145,7.0,251.99799769332154,0.027777998492348792
146,9.0,257.13816273626645,0.03500063897256216
147,6.0,252.15440552563044,0.023794944163250502
148,10.0,241.419886233193,0.04142160845167813
149,4.0,231.19761440906166,0.01730121658142517
150,8.0,247.18473561152032,0.03236445802451546
151,6.0,244.4661434438291,0.02454327587238524
152,4.0,246.21430361560874,0.016246009842892085
153,5.0,243.8233764908628,0.02050664736072742
154,10.0,243.18841526796055,0.04112037980502221
155,8.0,250.229468658554,0.031970654946785075
156,6.0,250.42769196325708,0.023959011693005277
157,6.0,257.8348618773674,0.023270708841745952
158,7.0,245.67172606141324,0.028493307358658494
159,10.0,243.123629022557,0.04113133733731903
160,6.0,237.89691546018375,0.025221007966386204
161,6.0,235.2996436360524,0.025499401135007437
162,5.0,244.69317267081996,0.020433753608346008
163,4.0,247.2745173702053,0.016176353481711293
164,4.0,242.0622067689758,0.016524677905698844
165,7.0,253.46277945200632,0.027617467208140768
166,6.0,240.3932358037437,0.024959104942945988
167,2.0,242.93689110435824,0.00823259073954668
168,4.0,238.20313389372214,0.016792390320879067
169,6.0,234.7397455460738,0.025560221964295957
170,4.0,242.44133284259996,0.016498836865399175
171,3.0,234.4771824131503,0.012794421909736106
172,5.0,235.46461928022654,0.02123461272136812
173,11.0,236.98498814321454,0.04641644218136083
174,10.0,238.87699301437968,0.0418625497324392
175,5.0,246.2253425849301,0.020306601861160404
176,4.0,238.5603669407556,0.0167672444978816
177,7.0,242.26747372194225,0.02889368470500548
178,6.0,238.8229300736791,0.025123215757167642
179,8.0,236.14431355016245,0.033877589003643814
180,7.0,231.14171164014104,0.03028445169125567
181,5.0,231.9068766830861,0.02156037833596795
182,3.0,239.8388571984255,0.012508398493235042
183,8.0,238.74970676897607,0.033507894557295206
184,5.0,223.98225548062726,0.02232319693928817
185,8.0,221.5366340859453,0.036111408991148584
186,5.0,218.26702730475876,0.022907720244059914
187,7.0,215.75630400005545,0.03244401146210866
188,2.0,220.88910973011969,0.009054316903371025
189,9.0,211.94456608185672,0.042463933689736784
190,5.0,219.78371651130612,0.02274963805038209
191,3.0,227.6147455460738,0.01318016542734372
192,6.0,220.12654659719612,0.027257048696535655
193,4.0,222.86842520251415,0.017947809324561408
194,5.0,222.9960271125355,0.022421924124579752
195,6.0,226.02375528840406,0.02654588227836521
196,5.0,228.2245805031289,0.021908244891839998
197,3.0,226.74342520251417,0.013230813626990828
198,2.0,230.37730867899714,0.008681410558479775
199,3.0,226.27743494484443,0.013258060843456423
200,5.0,227.62286694075576,0.021966158616662044
201,2.0,231.1139834642727,0.008653738601278424
202,8.0,225.38910973011966,0.03549417276451014
203,8.0,229.63987181192084,0.03483715583394918
204,7.0,231.184289194337,0.030278874158769908
205,4.0,224.8550999877893,0.017789234045468477
206,7.0,224.281876683086,0.03121072510861462
207,5.0,227.047041726031,0.0220218680762787
208,8.0,213.87762434361505,0.037404567329339826
209,7.0,222.69088642541624,0.03143370666111406
210,4.0,235.12102711253556,0.0170125149975867
211,7.0,237.00046885077714,0.029535806549004836
212,2.0,223.19564382827562,0.008960748362717952
213,3.0,237.02927477306446,0.012656664468438538
214,7.0,238.19869215548044,0.02938723104084409
215,2.0,233.5514834642726,0.0085634223783723
216,4.0,233.0085902454591,0.017166749070436697
217,4.0,241.5245173702054,0.016561465658034444
218,2.0,239.4076387648873,0.008353952322983813
219,6.0,232.5818135501624,0.02579737387208025
220,7.0,237.42984745609508,0.029482392694096398
221,4.0,241.1395561473032,0.01658790479632694
222,3.0,237.2271824131502,0.012646105600054126
223,8.0,235.1798474560952,0.03401652006553618
224,5.0,229.69869215548056,0.021767646794503968
225,3.0,232.47458050312886,0.01290463668547032
226,3.0,228.8906338937221,0.013106696193575802
227,5.0,243.7028182291042,0.02051679187107109
228,3.0,234.429085374294,0.012797046898895425
229,5.0,234.1221048589545,0.02135637727591857
230,4.0,234.94532816365788,0.017025237451045148
231,6.0,243.53156101846824,0.024637463723007916
232,3.0,233.00598833543756,0.012875205574893519
233,4.0,239.08257563196375,0.016730621164787327
234,3.0,234.99526503073434,0.012766214670783425
235,3.0,233.1890465971961,0.012865098270169233
236,5.0,242.03892033134895,0.020657834670370568
237,8.0,234.29259998778932,0.03414533792538449
238,4.0,238.3791485072175,0.016779991140369772
239,2.0,232.7219785931074,0.008593945497072337
240,4.0,235.1986921554803,0.017006897289019628
241,7.0,235.33073580374344,0.02974537081224156
242,4.0,233.76379406550194,0.0171112896930445
243,3.0,232.25307076079832,0.012916944392480196
244,6.0,225.22565824954776,0.026639948781288766
245,6.0,237.5574493661165,0.02525704841506771
246,2.0,236.0548474560952,0.008472607199358564
247,7.0,232.0666485072175,0.030163748410329167
248,4.0,242.7360658896335,0.01647880377948742
249,6.0,239.39399788554476,0.02506328501547739
250,4.0,243.62255127613784,0.016418841273302884
251,4.0,245.24126970967626,0.016310468481652032
252,4.0,248.1706483149943,0.016117941534016304
253,4.0,241.5582114479178,0.016559155559331656
254,6.0,243.66620657675264,0.02462384950417839
255,4.0,242.2564347526211,0.016511429321101747
256,3.0,236.63511440906157,0.012677746527567422
257,6.0,227.2604300736793,0.026401428519935308
258,3.0,231.61290571785355,0.01295264610018987
259,6.0,229.0023086789973,0.026200609219230474
260,8.0,227.14615337838262,0.035219614688669236
261,5.0,227.33549320660276,0.021993925935076025
262,3.0,227.791837905988,0.013169918762577133
263,3.0,220.37578451539486,0.01361311092594399
264,0.0,0.0,0.0
265,2.0,226.7855563395263,0.008818903779770482
266,6.0,228.87914850721745,0.026214707801618706
267,6.0,229.03187668308607,0.026197226721860496
268,3.0,232.0363184213275,0.012929010511848632
269,4.0,238.1361921554805,0.016797110778475777
270,4.0,240.75935232726044,0.016614100184830463
271,4.0,238.0370805031288,0.016804104602297133
272,5.0,223.227498077768,0.02239867419137628
273,3.0,239.9575756319635,0.012502209993158415
274,5.0,237.59590084668844,0.021044134104090916
275,3.0,235.13619215548056,0.012758563335142773
276,4.0,233.72274067490875,0.017114295290434352
277,5.0,231.4656970266456,0.021601472979490416
278,3.0,228.39875528840406,0.013134922719748778
279,7.0,233.11474554607366,0.0300281304968608
280,5.0,230.976420331349,0.021647231318362332
281,2.0,230.3192504172389,0.008683598945276459
282,4.0,230.8621436360523,0.01732635735335581
