time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
145,8.0,439.55836463407763,0.01820008591273156
146,11.0,446.4981508794812,0.024636160258072647
147,10.0,445.1401557506464,0.02246483466120205
148,5.0,449.2677576606677,0.011129220636786724
149,9.0,446.2359034111752,0.020168704335982418
150,7.0,449.27587905534944,0.015580627241146906
151,8.0,438.3679470594382,0.018249509467249625
152,9.0,437.7521462005391,0.02055957938325447
153,10.0,446.51179175882334,0.02239582511496438
154,10.0,449.0865392271295,0.02226742315013457
155,6.0,447.7795587117898,0.013399450428825534
156,9.0,451.2277820164932,0.01994558038908835
157,8.0,446.95113158704385,0.017899048541601015
158,8.0,454.04288392651483,0.017619481073718954
159,10.0,451.09650045003133,0.022168205672231135
160,14.0,455.64643731710805,0.030725577670338882
161,11.0,460.07105851956646,0.023909350080390197
162,8.0,455.5831752353068,0.0175599109775466
163,9.0,458.29180618009576,0.01963814294437386
164,4.0,462.412364441854,0.008650287724957623
165,5.0,450.2092529817259,0.011105946772273362
166,10.0,444.4998599551358,0.022497194939519936
167,8.0,450.3774618651569,0.017762878201918554
168,10.0,448.34789386106803,0.022304108342926114
169,4.0,447.8630589040132,0.008931301478154033
170,14.0,439.631141521597,0.03184487784815455
171,17.0,446.01838898990314,0.03811502041092939
172,7.0,443.9517629162794,0.01576747877746363
173,9.0,441.5579182168939,0.020382377098669052
174,7.0,443.81603961157595,0.015772300627364302
175,6.0,447.31235995513555,0.013413445585545159
176,13.0,445.7454182168942,0.029164629559185643
177,9.0,453.65519004102543,0.01983885602451964
178,10.0,455.88082585697936,0.021935557349229768
179,10.0,454.7362190757932,0.021990770870031026
180,6.0,453.1614716074871,0.013240313609884721
181,4.0,439.5035396115758,0.009101178123696383
182,7.0,441.83564639276227,0.0158429951434418
183,10.0,444.9221949121905,0.022475839853243536
184,12.0,440.23209300216917,0.02725834892718935
185,7.0,449.67739873223326,0.01556671520457769
186,11.0,442.99909787333405,0.024830750339688526
187,9.0,454.6747968222119,0.019794367453182596
188,12.0,452.30576272405585,0.026530725427261467
189,9.0,451.5183889899031,0.019932742983367748
190,11.0,454.455888989903,0.024204769409962242
191,8.0,446.7106463927621,0.017908684434993626
192,7.0,445.58120465452083,0.01570981883185
193,10.0,451.74909787333434,0.022136181449119118
194,5.0,454.89294257271933,0.01099159721344918
195,7.0,441.2468116279306,0.01586413729353485
196,10.0,449.66438918212606,0.022238807965621964
197,9.0,449.87701544797324,0.020005467474345374
198,11.0,451.8659764786524,0.02434350133135035
199,6.0,454.08564639276227,0.013213366349858785
200,9.0,455.6813940532916,0.019750641824422297
201,10.0,452.26089892445674,0.022111131039144614
202,4.0,453.4562046545207,0.008821138533207458
203,9.0,456.2284133457284,0.019726960743192093
204,6.0,453.7687046545206,0.013222595429026191
205,8.0,451.4850105768083,0.017719303659227487
206,8.0,448.95207858089674,0.01781927377480329
207,12.0,445.7239716074873,0.026922491865812012
208,8.0,440.3492872721046,0.018167396272079278
209,13.0,440.9436415215971,0.029482225789989693
210,8.0,449.77835021280487,0.017786538627781748
211,12.0,450.65779195104665,0.026627743299517868
212,6.0,447.80715613509255,0.013398624648575169
213,5.0,438.4798067567652,0.011403033669857492
214,7.0,433.711277721998,0.016139769380142537
215,12.0,436.17803006146875,0.02751170204127175
216,8.0,442.8414815420404,0.01806515498986861
217,9.0,444.8574086667869,0.020231201784348164
218,5.0,448.6081707485882,0.011145583888176953
219,10.0,447.9424330226125,0.022324297192660006
220,8.0,449.162865018524,0.017810911415550953
221,6.0,450.1555057056432,0.013328727348551861
222,9.0,450.42587456863095,0.019981090137459852
223,6.0,447.1314571862148,0.01341887246707674
224,13.0,448.1565834520621,0.02900771846273808
225,13.0,446.9942097179091,0.029083150782208324
226,8.0,459.36629214326996,0.017415296108633307
227,6.0,459.2268891821263,0.013065437023267252
228,10.0,450.9583601473587,0.022174996371577015
229,11.0,451.52714171382036,0.02436176916906546
230,16.0,466.30239873223314,0.03431249773430342
231,4.0,465.074923088059,0.00860076474009893
232,9.0,464.48501057680807,0.01937629803989497
233,8.0,458.7128018856003,0.01744010624319821
234,5.0,463.02422413918157,0.010798571088360676
235,10.0,468.43919978335595,0.021347487581365534
236,10.0,464.44135527619324,0.021531243689643476
237,11.0,470.27086014735846,0.023390775257801793
238,6.0,459.9076611984809,0.013046097089064578
239,8.0,460.0878018856001,0.017387985439329654
240,12.0,459.6532194602395,0.02610663755187298
241,11.0,457.3022679796675,0.02405411206158523
242,7.0,460.31007370973185,0.015207140577188734
243,10.0,467.9169910921476,0.021371311985613886
244,10.0,467.091165877423,0.021409096832767465
245,8.0,468.77606396740157,0.01706571775933576
246,14.0,468.25982117803767,0.02989793137660009
247,10.0,467.67143283038934,0.02138253333003281
248,9.0,458.4687677874441,0.019630562935472613
249,7.0,453.5393891821262,0.015434161104779007
250,13.0,455.81603961157566,0.028520277634543026
251,5.0,452.93215613509255,0.01103918088454
252,11.0,448.9546804909183,0.02450135944227563
253,11.0,458.347131779267,0.02399927748494657
254,9.0,447.544908666787,0.020109713742047768
255,7.0,451.8278406626982,0.015492626549380101
256,11.0,444.6876756197532,0.024736462472609567
257,15.0,450.71064639276256,0.033280775859304994
258,10.0,458.62485995513543,0.0218043130086281
259,17.0,455.00690360339826,0.03736207047710613
260,15.0,460.61521439685094,0.03256514229483634
261,10.0,458.785709525686,0.021796668449717983
262,9.0,457.32308325983905,0.019679741367628352
263,11.0,458.9525249980805,0.023967620616197734
264,9.0,452.7635008344778,0.01987792740230233
265,12.0,459.5490347404108,0.026112556208019323
266,7.0,445.484248495007,0.015713237950945095
267,7.0,449.97581143570716,0.01555639174840438
268,11.0,441.311913537952,0.024925681049066038
269,16.0,447.969083452062,0.03571675053265632
270,10.0,451.78158345206225,0.02213458973601805
271,8.0,461.83304448274083,0.01732227716394808
272,10.0,453.4727631085026,0.022052041078390625
273,4.0,459.5090590962364,0.008704942635662526
274,11.0,460.2635008344781,0.02389935326189566
275,12.0,464.1910396115756,0.02585142533134919
276,10.0,455.6976368426555,0.02194437537417563
277,10.0,446.7860251903036,0.022382078749532533
278,9.0,448.39065632731615,0.020071783104753594
279,12.0,445.5138164990955,0.026935191582379045
280,4.0,456.5101368426553,0.008762127447300637
281,11.0,449.18431162793024,0.024488833904581144
282,9.0,457.99649596331307,0.019650805364940887
283,8.0,457.83228240093945,0.017473647681738015
284,7.0,459.0715590962364,0.015248167439910107
285,4.0,447.67834572608655,0.008934986554939186
286,10.0,445.3370398037988,0.022454902930162016
287,8.0,447.00461735799445,0.01789690685363325
288,11.0,455.57263684265536,0.02414543611801504
289,11.0,447.90030188560036,0.024559036807279368
290,10.0,438.75861267905265,0.022791575392537983
291,11.0,450.7327243314046,0.024404706838885227
292,10.0,451.7967484950068,0.022133846764748284
293,10.0,449.1994766708755,0.022261824688916347
294,6.0,445.3584864132058,0.013472292957348454
295,7.0,446.69655909623623,0.015670593062463958
296,10.0,447.57936482630055,0.022342406254320647
297,9.0,454.50874343161837,0.019801599265282487
298,11.0,466.7343792475729,0.02356800889133817
299,5.0,463.89890847456354,0.0107782103140563
300,9.0,467.2166122946064,0.019263013692511842
301,6.0,465.47809768111125,0.012889972761103933
302,11.0,459.03463177926704,0.023963333566713322
303,5.0,459.90702986924543,0.010871762498219547
304,4.0,462.05500064225475,0.00865697805334866
305,6.0,455.12118029869504,0.013183302073663574
306,8.0,452.45436482630066,0.017681341195749625
307,7.0,454.7310152557499,0.015393715768569379
308,9.0,453.0497968222119,0.019865365933563868
309,9.0,452.10969491219066,0.019906673316855087
310,6.0,444.14294257271973,0.013509164336248835
311,12.0,450.7357726586092,0.026623136497951966
312,12.0,447.8019523150498,0.026797560702811394
313,8.0,447.70284066269824,0.01786899539917649
314,7.0,451.2224474438847,0.015513412596501065
315,3.0,451.2590590962364,0.006648065982339014
316,6.0,447.94471926801594,0.013394509951595295
317,8.0,452.4532870798815,0.01768138331280945
318,10.0,455.24985995513566,0.021965959530411472
319,7.0,444.11445231505024,0.01576170278519617
320,5.0,444.56267561975335,0.011247008069288833
321,6.0,444.1884377015545,0.013507780686608814
322,6.0,445.5372336892884,0.013466887941815246
323,9.0,445.2195298692455,0.020214746650137224
324,5.0,443.09300570564295,0.011284312628761324
325,12.0,435.79414658498575,0.027535936620616902
326,12.0,426.91057877312056,0.028108930995540727
327,7.0,436.8840590962364,0.016022557596815513
328,11.0,432.8869766708755,0.025410789866204066
329,7.0,437.0171804909185,0.016017676907202197
330,8.0,441.30639405329157,0.01812799476237349
331,9.0,442.1266997833558,0.020356155835895104
332,6.0,445.0900881310038,0.013480417021180696
333,7.0,440.4794910921479,0.015891772810225135
334,3.0,434.5393891821264,0.0069038620541315866
335,8.0,436.6910396115758,0.01831958816264188
336,8.0,436.6089328303892,0.0183230332648915
337,14.0,433.14141840911697,0.03232200709740605
338,6.0,433.3566465849854,0.013845408965761282
339,15.0,431.603282593163,0.034754137896905825
340,8.0,444.5626756197531,0.017995212910862143
341,9.0,436.10036501852386,0.020637451196853996
342,7.0,424.1953505972515,0.016501831031726907
343,9.0,425.62917094081126,0.021145167235850842
344,8.0,431.0156563273158,0.018560810686479457
345,6.0,424.8650836442853,0.014122130132546852
346,6.0,430.81667094081115,0.013927037658262592
347,8.0,433.79858832322685,0.018441738206024624
348,8.0,435.89325823733714,0.01835311707354768
349,11.0,436.78526310850236,0.02518399984861091
350,10.0,437.6665446749641,0.022848445058615493
351,10.0,437.65873894489994,0.022848852565146592
352,9.0,435.31774868723,0.020674553305352086
353,10.0,436.85848641320575,0.02289070788598903
354,11.0,436.9709232802823,0.025173299672720716
355,8.0,430.87104954612914,0.018567039972694935
356,3.0,433.6861514561506,0.006917444769511682
357,8.0,428.18278746432804,0.018683609510264307
358,16.0,425.0418603395821,0.03764335114479546
359,8.0,426.7353262414259,0.018746983218994137
360,8.0,423.81483111259126,0.018876168110961433
361,5.0,416.33659338661573,0.012009513646947034
362,10.0,415.62580694898867,0.02406010366249307
363,7.0,423.33995737843827,0.016535174339195338
364,5.0,417.27409338661556,0.011982531576354937
365,7.0,409.52517113303446,0.017092966424098133
366,8.0,415.09547686309855,0.019272674471079474
367,8.0,415.485326241426,0.0192545909439686
368,11.0,419.5489039878447,0.026218636005109656
369,8.0,439.5796804909183,0.018199203364144764
370,11.0,436.89769997557886,0.025177518674542952
371,6.0,435.4261902332487,0.013779602914528236
372,8.0,425.7578505972518,0.01879002345764764
373,8.0,429.41609825778073,0.018629948975964004
374,9.0,434.4265058978661,0.02071696795157316
375,5.0,437.7120398037991,0.011423035112859152
376,8.0,429.89249615553615,0.01860930365508306
377,4.0,427.83259806555753,0.00934945120611654
378,9.0,424.5659088590098,0.021198122157727758
379,7.0,415.4464283436705,0.016849344518156208
380,3.0,416.23487982424257,0.007207469016692609
381,5.0,417.53297686309844,0.01197510203281359
382,4.0,414.83919529663706,0.009642290423256027
383,6.0,411.89833130481446,0.014566701401758917
384,5.0,409.7633700819122,0.012202164383313455
385,6.0,417.05182156248406,0.014386701339706438
386,5.0,420.7437633007256,0.011883717445447342
387,9.0,418.8143846954074,0.021489233247194844
388,1.0,423.56514677720867,0.0023609119107384697
389,6.0,418.76888956657257,0.014327711894286185
390,9.0,414.01444782833124,0.021738371806125468
