time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
287,8.0,304.3207204213553,0.02628805553865471
288,9.0,314.4509242413981,0.028621318324034778
289,6.0,326.49426387739527,0.018377045675305074
290,10.0,330.5726910021413,0.030250532703366063
291,4.0,322.9927397137925,0.012384179296241906
292,8.0,310.7597445849577,0.02574336006964024
293,5.0,312.7016863231993,0.015989680320534463
294,7.0,327.55339988557273,0.021370561265568834
295,4.0,323.7804291125634,0.012354051203661188
296,8.0,326.2712299714625,0.0245194772481157
297,5.0,330.7830310225851,0.015115648419276416
298,6.0,333.6598708508047,0.017982384230685287
299,8.0,327.0855697996823,0.02445843148904263
300,3.0,334.10441449906773,0.008979228857236099
301,10.0,325.0474339837286,0.03076474063321043
302,4.0,315.88981765243483,0.01266264303713991
303,8.0,333.7963562373097,0.023966708594962815
304,7.0,323.6768757219702,0.02162650632482258
305,11.0,322.53671067902485,0.03410464494674761
306,8.0,322.37954076491485,0.024815470550700203
307,2.0,330.18468145203474,0.006057216195508258
308,11.0,326.9671670307622,0.03364252166323808
309,7.0,328.6983223313767,0.021296123297346682
310,9.0,324.9375990266734,0.02769762571939608
311,10.0,319.36285155836754,0.03131234566326001
312,7.0,321.90282720254174,0.021745692825479876
313,13.0,334.53011344794544,0.03886047765927914
314,10.0,334.7775115379242,0.029870584658035434
315,6.0,334.9679291125634,0.017912162564027872
316,7.0,343.08525413506464,0.02040309198845446
317,12.0,334.25270093669485,0.0359009814023095
318,11.0,328.6221814520345,0.033473090438983506
319,10.0,334.07821048680165,0.029933110529502992
320,9.0,324.77154563608,0.027711787319215683
321,7.0,331.8643757219698,0.021092953965822708
322,14.0,326.7749096279026,0.04284294658957063
323,9.0,322.44984649497917,0.027911317365567852
324,11.0,327.4764969244287,0.033590196863924726
325,7.0,336.8452153579669,0.020781058126537643
326,9.0,331.46164754610135,0.027152462635208
327,12.0,323.7090456360802,0.037070326460665624
