time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
84,12.0,461.35919433552095,0.026010102643089554
85,15.0,456.22454877723635,0.03287854640922478
86,23.0,459.76744199605014,0.0500252908299618
87,14.0,463.27112165249,0.030219884956484967
88,13.0,474.984956417322,0.027369287857146773
89,24.0,463.8602720819399,0.05173971871374329
90,7.0,461.0503739919612,0.015182722745437034
91,17.0,455.0658546995239,0.037357230441349976
92,9.0,463.387238176007,0.01942220082587073
93,24.0,455.28691802467006,0.052714011867785626
94,18.0,448.17860723121805,0.040162559545627065
95,14.0,445.24738879767995,0.03144319394618974
96,13.0,436.22917542752975,0.02980084948985645
97,23.0,438.12822394695803,0.05249604737352984
98,20.0,443.6204182168937,0.045083587631941806
99,15.0,450.37118029869515,0.03330586115668347
100,19.0,487.421694335521,0.03898062031461649
101,19.0,473.41680618009593,0.04013376743700153
102,15.0,501.11960197560626,0.029932973966422846
103,18.0,495.7686504950352,0.03630725739117758
104,16.0,503.9561504950345,0.03174879398591177
105,14.0,499.26268459319056,0.028041350639708806
106,17.0,497.0929515461572,0.034198835342813094
107,16.0,499.52493206149677,0.0320304332638
108,13.0,516.102281439824,0.02518880552849438
109,14.0,515.9631941432975,0.027133718371608898
110,15.0,508.5630678774507,0.029494866905306966
111,12.0,491.909893284399,0.024394711640943086
112,18.0,491.1580534561785,0.036648080741703594
113,9.0,483.7467574684446,0.018604775868884413
114,12.0,484.38171869134663,0.02477384991411398
115,11.0,470.5384421882732,0.02337747357865959
116,19.0,476.2988498283588,0.03989092143902284
117,18.0,494.9749951944203,0.036365473356749695
118,17.0,504.9613543150777,0.03366594266022309
119,16.0,511.9425096156919,0.03125350932863727
120,15.0,520.8878153457566,0.028796987677746407
121,17.0,516.1825483927901,0.03293408514668306
122,19.0,513.0782329203955,0.037031389719758126
123,19.0,519.2923833498451,0.03658825087599982
124,19.0,519.4325483927901,0.03657837780629868
125,14.0,521.6543737997382,0.02683769312240937
126,10.0,540.6921939510745,0.018494811117811084
127,16.0,543.2332473416678,0.02945327827097586
128,12.0,542.6111649163068,0.022115283974761
129,15.0,538.9088155379795,0.02783402231976084
130,13.0,535.4642718897168,0.02427799702512637
131,13.0,539.9624320614964,0.024075749030109242
132,16.0,545.4618007322612,0.029332943165810373
133,22.0,553.4988588017965,0.03974714608739243
134,13.0,546.7062812476006,0.023778764660127186
135,16.0,540.1788687363501,0.029619818408352556
136,15.0,543.6833104745913,0.027589590688200858
137,14.0,557.191878286457,0.02512599437567983
138,19.0,552.2857861187657,0.03440247871219732
139,16.0,555.5828054112033,0.028798587436769083
140,17.0,550.0671939510746,0.030905315181388646
141,21.0,554.8597715052704,0.037847400511717456
142,27.0,563.4663732230682,0.04791767758128681
143,27.0,574.2422615707162,0.04701848297641366
144,20.0,572.3288100901449,0.034944947113268496
145,16.0,573.0074266136616,0.02792284926315217
146,18.0,573.4308393171357,0.03139001038283033
