time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
46,10.0,361.1618414315908,0.02768841791359108
47,13.0,356.7742782986676,0.036437604364284545
48,9.0,359.9214869898755,0.025005453481728827
49,10.0,356.7912831698325,0.028027590559828792
50,18.0,359.9939482127776,0.05000084054013303
51,14.0,374.1371615829274,0.03741943179546174
52,10.0,373.072059672906,0.0268044731325299
53,13.0,376.71482662587226,0.034508862091883426
54,12.0,364.32376874856027,0.032937735688285154
55,13.0,376.4004867976524,0.03453768115605179
56,15.0,383.8557537506186,0.03907717900132122
57,15.0,365.54280733343484,0.041034865682140334
58,14.0,365.0875403804687,0.0383469673750306
59,12.0,360.04908889989645,0.03332878868452388
60,14.0,366.3649528917196,0.038213262184327294
61,16.0,351.1673609162512,0.045562320935104754
62,15.0,355.07161325572235,0.042244999149501174
63,21.0,351.3396958733064,0.059771213576653826
64,13.0,366.7894433416123,0.03544267763424245
65,15.0,369.7214238569517,0.040571086856475015
66,12.0,370.2336713252576,0.032411962847803115
67,13.0,370.09350628231255,0.035126258038376434
68,14.0,364.3597490716766,0.038423563622681955
69,17.0,372.50435585286306,0.04563705023281633
70,16.0,372.47586559519334,0.042955803255690116
71,20.0,382.45702089580806,0.05229345758421456
72,19.0,387.33125881400696,0.04905361900864198
73,14.0,382.5339238569518,0.036598061313995484
74,17.0,388.7284675052149,0.04373232582913918
75,14.0,391.05245289171944,0.035800823895807486
76,15.0,386.5435694152361,0.038805457358124025
77,15.0,397.09947218415687,0.03777391069672255
78,15.0,395.16488975879565,0.03795883791486596
79,13.0,397.1131130634993,0.03273626473755167
80,11.0,384.605307333435,0.02860074936631987
81,11.0,389.5273266258722,0.028239353822190574
82,7.0,377.31577810644427,0.018552099875413203
83,16.0,378.507719844686,0.04227126465628051
84,19.0,383.0735838365086,0.04959882592193823
85,17.0,382.25480227004664,0.044472953378333825
86,16.0,382.66533617597963,0.04181199206567783
87,16.0,395.3140690307898,0.04047414765487086
88,12.0,394.777457378438,0.030396872404233225
89,14.0,401.60359825778056,0.03486024542791498
90,13.0,396.10620016780217,0.032819481226228776
91,13.0,402.2641321637136,0.032317074679452794
92,15.0,403.79370016780183,0.037147682080643035
93,21.0,411.38729233549344,0.05104678824856393
94,10.0,418.48792815144736,0.023895551884070314
95,13.0,414.72276310850253,0.031346241770189145
96,17.0,421.3433213702609,0.04034714480512919
97,12.0,425.37333579153284,0.028210512954862235
98,12.0,416.3074717997105,0.028824848970698546
99,16.0,407.07187476085426,0.039305098170684595
100,16.0,400.95575823733714,0.03990465200035647
101,15.0,398.3022679796676,0.03765984079399145
102,13.0,398.16470484674386,0.03264980507251084
103,12.0,400.6558213702609,0.029950893909289674
104,17.0,397.57187476085386,0.04275956394105037
105,14.0,419.5763164990955,0.03336699296284084
106,10.0,411.0966853620836,0.024325177886540858
107,16.0,423.7716222291601,0.037756185550687466
108,15.0,417.1310107690314,0.03595992532980391
109,10.0,416.0755544172943,0.02403409643713581
110,14.0,425.29522433140414,0.032918309915210185
111,13.0,424.24084572608666,0.030642971158872143
112,11.0,414.8872923354931,0.026513224683452092
113,15.0,420.33995737843804,0.03568540115375062
114,13.0,426.329234073735,0.030492865515648896
115,16.0,430.936151456151,0.03712847006670325
116,12.0,428.03970484674414,0.028034782437522925
117,12.0,438.52238431096123,0.02736462363000075
118,21.0,435.2635008344781,0.04824663671486177
119,8.0,428.70652031913863,0.018660784524678148
120,16.0,446.2709908999245,0.03585265528403564
121,14.0,452.8376169735482,0.03091615951335109
122,17.0,444.8279714152639,0.03821702116868422
123,12.0,452.99186931301927,0.026490541691616874
124,11.0,454.8423743764079,0.02418420230762597
125,17.0,460.5908502128052,0.03690911357041841
126,15.0,456.5338696974657,0.03285626980959846
127,19.0,459.8416122946062,0.04131857468311783
128,17.0,458.36705422507123,0.03708818040760084
129,22.0,453.45100083447795,0.04851681870701307
130,12.0,456.95207858089685,0.026260959436418388
131,10.0,438.88437476085454,0.022785044478853777
132,17.0,441.1521417138204,0.03853545838847602
133,14.0,445.5463020778234,0.03142209897088233
134,13.0,446.35696224960327,0.029124671730179907
135,19.0,449.8192728508328,0.0422391861504358
136,17.0,451.41946224960293,0.03765898775228305
137,15.0,466.3459232802823,0.03216496435626549
138,12.0,462.630695104414,0.025938616107804187
139,18.0,466.22060761566456,0.03860833199127601
140,9.0,464.88145718621496,0.019359774112037598
141,14.0,470.6074086667869,0.029748787932730326
142,12.0,464.47904467496426,0.02583539588615333
143,13.0,470.0773942455146,0.027655020554360647
144,17.0,461.9542340737348,0.036800182239019257
145,13.0,467.57707858089685,0.02780290265608226
146,9.0,462.12409787333416,0.019475288221102147
147,20.0,455.4491610062576,0.04391269479081379
148,13.0,451.56559319439214,0.028788730133395477
149,11.0,452.6343747608542,0.024302175471785065
150,17.0,449.8869766708756,0.03778726853975307
151,17.0,454.7457338815118,0.03738352827391121
152,22.0,462.11185040502824,0.04760752181688829
153,21.0,480.8060783886739,0.043676652488207575
154,15.0,487.9529714152641,0.0307406673977081
155,17.0,500.85354409829444,0.03394205791356781
156,11.0,492.94148602875936,0.02231502178609133
157,15.0,493.84497628642924,0.030373904201265026
158,13.0,490.91052461363415,0.026481404142295606
159,14.0,497.4068449571939,0.028145973747516116
160,20.0,496.93349538664313,0.04024683420552853
161,15.0,492.2999275747778,0.0304692305641698
162,23.0,493.4871119101603,0.04660709356921801
163,14.0,497.9727089490167,0.028113990482625716
164,19.0,505.4408546995238,0.03759094624690595
165,17.0,511.4567818242702,0.0332383900343724
166,18.0,506.7400294847994,0.0355211725000303
167,22.0,505.1246750430834,0.043553603866458436
168,19.0,507.87943244594277,0.037410453714371086
169,14.0,511.75595660954554,0.027356789538419735
170,14.0,513.6960585195667,0.02725346976643532
171,18.0,511.9131265236556,0.03516221614053145
172,18.0,520.4083691207961,0.03458822161221215
173,17.0,520.9298157302029,0.032633954683838916
174,19.0,527.6078009244843,0.036011597945875405
175,15.0,527.4213786709033,0.028440257840514262
176,10.0,530.8951746586368,0.01883611017265311
177,14.0,536.4835630062856,0.026095860088514902
178,13.0,519.8604028345054,0.025006713204387826
179,15.0,521.2461261392091,0.028777192285538357
180,17.0,533.508373607515,0.03186454204092091
181,9.0,527.981276760882,0.017046059010300887
182,11.0,521.3455534561784,0.021099249676298625
183,20.0,528.9854028345059,0.037808226640720824
184,13.0,520.7401602373652,0.02496446595183729
185,8.0,521.7364805809245,0.015333411209989467
186,16.0,529.5659854520898,0.03021342087585331
187,10.0,525.4583059878724,0.019031005668850916
188,10.0,535.3499951944199,0.018679368805015792
189,16.0,527.125121460267,0.030353324758410377
190,23.0,528.9209322537192,0.04348476038185435
191,19.0,535.5900339715181,0.035474894592624914
192,14.0,541.6747426627259,0.025845768497862395
193,14.0,540.1418106668143,0.025919119245215918
194,13.0,535.8119901310316,0.02426224168074492
195,15.0,530.933626139209,0.0282521190248874
196,16.0,535.003169787472,0.029906364865755732
197,20.0,539.3430822987233,0.03708214799892937
198,12.0,542.7225240369645,0.02211074622578717
199,11.0,540.5020920410532,0.020351447592851332
200,19.0,539.918145431646,0.0351905194532963
201,18.0,543.951077427558,0.03309121122643092
202,17.0,541.2513299592523,0.03140869880408392
203,12.0,536.4665581351205,0.022368589091023162
204,14.0,540.0685873621113,0.025922633398067125
205,17.0,547.3049464827687,0.031061294273420612
206,17.0,540.1451746586371,0.031473020213026476
207,16.0,552.2831842087443,0.028970644874736117
208,18.0,553.1223346381939,0.03254252969512447
209,15.0,554.1048833498448,0.027070687248445455
210,14.0,552.5290581351203,0.025338033889570233
211,17.0,546.8046308181507,0.03108971475710425
212,18.0,554.9345189735761,0.03243625938659096
213,17.0,560.0529217424968,0.030354274283772638
214,11.0,556.423795668873,0.01976910420730116
215,12.0,565.0132617629398,0.02123843954132671
216,16.0,572.2980335870715,0.027957461079701058
217,14.0,575.8372471494448,0.02431242520226663
218,14.0,586.6083780942338,0.023866007583258582
219,16.0,594.9268439960777,0.02689406296163951
220,10.0,589.2519071290018,0.016970670572324095
221,14.0,578.567324703641,0.024197702501037727
222,13.0,580.3905480083439,0.022398710738158176
223,10.0,587.847339124913,0.017011219298681008
224,15.0,585.9020333948484,0.02560154965342349
225,17.0,601.7278586095738,0.02825197430493294
226,16.0,603.3713876443403,0.02651766445615957
227,13.0,602.340295476649,0.021582484349171312
228,13.0,594.7800817220531,0.021856818006348498
229,18.0,602.7564796198087,0.029862806305049724
230,15.0,597.1022272803374,0.025121326490978826
231,16.0,599.2434700697017,0.026700332668020462
232,16.0,607.9095234602953,0.026319706111735255
233,13.0,599.866945906099,0.021671472463553564
234,20.0,603.297402257836,0.033151145562951456
235,16.0,601.6117420860568,0.026595225592706766
236,13.0,594.5066645318605,0.021866870088389584
237,14.0,596.1028586095728,0.023485879656164384
238,11.0,605.2034944255269,0.018175704703161794
239,16.0,610.5789408427107,0.02620463781131572
240,16.0,612.1181544050834,0.02613874443170269
241,15.0,612.84823195928,0.024475880353027855
242,15.0,607.8441058856555,0.024677380030105486
243,11.0,623.332620499151,0.017647079004451015
244,23.0,620.9147272803376,0.037042123482466056
245,15.0,629.5731056934327,0.02382566832088309
246,17.0,626.2904893621387,0.027143953626557665
247,15.0,622.3666302414807,0.024101549265550984
248,17.0,605.1564751330895,0.02809190795861725
249,12.0,600.8473391249127,0.019971795194228648
250,10.0,607.7319846831969,0.016454621859688486
251,15.0,613.4479749408669,0.02445195128640847
252,20.0,616.414727280338,0.03244568812987533
253,15.0,614.9376980533473,0.024392714981508117
254,16.0,611.8407418938333,0.026150595905848197
255,19.0,617.7593971944473,0.030756310768057033
256,16.0,623.307809897922,0.025669500278875525
257,20.0,623.9461351126464,0.0320540490188135
258,10.0,627.8459457138754,0.015927474037647514
259,12.0,635.2672029245123,0.01888968916505822
260,16.0,626.5527368304447,0.0255365575145989
261,9.0,635.1233582251268,0.014170475520142728
262,11.0,636.1382076034547,0.017291839836881796
263,19.0,654.088270736378,0.029048067134134114
