time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
608,2.0,216.03340084668835,0.009257827688503284
609,3.0,247.7698907199117,0.012108008730533412
610,1.0,258.7832159346366,0.0038642382443093985
611,2.0,239.5604976933216,0.008348621827294506
612,1.0,249.36716254404337,0.004010151095268526
613,1.0,242.0290898610127,0.004131734745497984
614,5.0,242.79425490395764,0.02059356800669709
615,1.0,250.41189559107684,0.0039934205107931536
616,1.0,210.58441546018386,0.004748689487846143
617,1.0,264.75624984056924,0.0037770590896425652
618,3.0,243.37375977512275,0.012326719210698799
619,0.0,0.0,0.0
620,1.0,247.15669177103408,0.0040460162855974775
621,1.0,251.7806140246151,0.003971711658079585
622,3.0,266.18302653586596,0.011270440640195271
623,1.0,212.46125528840392,0.004706740523784243
624,2.0,260.06278393872515,0.007690450627765452
625,2.0,260.69482758698825,0.007671805453572504
626,2.0,247.26024516162732,0.008088643601775344
627,1.0,251.83683245815325,0.003970825038732832
628,3.0,251.28245385283526,0.011938756383511617
629,1.0,249.65117228637354,0.004005589041868809
630,2.0,212.74862902255686,0.009400765632139272
631,2.0,254.06798775876794,0.007871908687287895
632,1.0,211.4879057178535,0.004728402773698569
633,3.0,214.7575124990401,0.013969243567269429
634,1.0,212.54780380783225,0.004704823959997796
635,2.0,208.72197859310728,0.009582124572989492
