time after 16 h AEL (min),number of new branches (#/min),total length (µm),lineic branching rate lambda (µm^-1.min^-1)
67,13.0,252.49647352971905,0.0514858675777501
68,13.0,263.50504134158444,0.049334919490773455
69,9.0,260.526803615609,0.034545389860457264
70,12.0,258.1965366626425,0.04647622371356245
71,9.0,272.35523074035507,0.033045078574532635
72,11.0,257.887716319083,0.042654222376337474
73,16.0,252.553007627875,0.06335303685464419
74,4.0,254.286764838511,0.015730272090803726
75,8.0,269.13004134158456,0.02972540694498783
76,9.0,257.95174048268547,0.03489024723445938
77,10.0,250.90288136202784,0.03985605882927665
78,11.0,250.96461928022674,0.04383087955405146
79,10.0,255.83302204914705,0.039087995442898454
80,10.0,276.429662544043,0.036175567802557075
81,14.0,260.0526919632573,0.05383524352048642
82,9.0,258.37407543974047,0.03483321608285361
83,6.0,259.2642404826855,0.023142412500966165
84,8.0,260.9891142168384,0.030652619455052578
85,11.0,265.20586655630916,0.04147721218551722
86,9.0,254.26056082624493,0.03539675980715848
87,16.0,258.4195705685751,0.0619148153709751
88,6.0,265.0915898610128,0.022633686731238035
89,14.0,257.10231316571605,0.05445303010936451
90,11.0,260.48435681397905,0.042229023402950386
91,9.0,260.28905108391496,0.03457694421844305
92,10.0,249.6658909121349,0.04005352899214938
93,13.0,248.36075022501564,0.052343214409772715
94,12.0,259.9362597751228,0.046165163761229366
95,10.0,263.4344199469026,0.03796011167415246
96,7.0,278.20371106347136,0.025161418491656894
97,11.0,276.45034707164865,0.039790147187440825
98,10.0,257.28384726387185,0.03886757799351446
99,6.0,264.9203326503766,0.022648318232026312
100,11.0,270.55053647041933,0.040657838433828745
101,8.0,273.57902672808916,0.029242007677552046
102,8.0,272.70662863811054,0.029335553887896975
103,10.0,269.82566273626657,0.03706096706514612
104,7.0,267.6585315992543,0.026152725109022838
105,10.0,258.9140510839148,0.03862285556977737
106,10.0,254.6292792597834,0.039272781311993514
107,7.0,260.7916529939363,0.026841349865452783
108,11.0,265.9895606340219,0.04135500646634409
109,10.0,271.2528858487466,0.036865967227261515
110,13.0,261.39152672808916,0.04973382329077241
111,11.0,269.0554246258445,0.04088376963704369
112,10.0,265.1271237669454,0.037717755384357794
113,9.0,255.60675490395755,0.03521033707963503
114,4.0,266.7750945399547,0.01499390341102821
115,15.0,261.70142481806766,0.057317227105002796
116,8.0,266.72439559107687,0.02999350690165229
117,11.0,267.9566286381103,0.04105141961185101
118,8.0,264.07642481806766,0.03029426047975129
119,11.0,261.3578326503764,0.04208789110489342
120,12.0,264.62191994690255,0.045347717235245846
121,9.0,275.2395606340218,0.032698787846006785
122,12.0,278.31906550518704,0.04311598265184731
123,11.0,267.42369664219916,0.041133228424097
124,6.0,274.881565505187,0.021827582322492194
125,9.0,269.03721125569456,0.033452621509098036
126,6.0,268.84235194281393,0.022317912176561653
127,16.0,275.16189559107687,0.05814758604431877
128,9.0,273.76652672808905,0.032874727628549705
129,7.0,276.21919177103405,0.025342192753219334
130,7.0,270.25688116980456,0.025901283141064015
131,9.0,266.25872099802496,0.03380170972903742
132,5.0,260.26868222092685,0.019210916800799692
133,10.0,262.19958498984766,0.03813888569040717
134,13.0,283.4118955910769,0.04586963427518636
135,8.0,285.00517209415034,0.028069666038752557
136,7.0,291.4915312148079,0.0240144198043322
137,10.0,275.7366430593827,0.0362664892451251
138,7.0,282.54914305938274,0.024774451354569585
139,7.0,270.8153858487465,0.025847866723161663
140,6.0,272.47699750109825,0.022020207412098397
141,10.0,266.1012354192971,0.03757968272579775
142,8.0,270.50916741520854,0.02957385909114378
143,8.0,274.5735072434287,0.029136095759258514
144,10.0,265.6075169857589,0.0376495368560528
145,7.0,258.51760447450823,0.027077459634631002
146,9.0,268.2254733374959,0.03355386007158131
147,7.0,272.8723663640861,0.025653019003984055
148,9.0,274.06691001234907,0.03283869621325126
149,10.0,257.209230548132,0.03887885352593784
150,8.0,266.27617228637354,0.030043995042095598
151,6.0,264.06982758698825,0.022721262988758217
152,8.0,251.35047333749586,0.03182806817020853
153,8.0,267.5169731452727,0.029904644576161796
154,9.0,256.46995385283526,0.0350918299192438
155,10.0,261.50104602052636,0.038240764815965805
156,11.0,266.79209941111964,0.041230606244637286
157,11.0,268.81094411050486,0.04092095296342561
158,6.0,272.65161870355706,0.02200610445127617
159,8.0,265.0664635951657,0.030181109641309992
160,6.0,258.6929877587679,0.023193516190686315
161,7.0,267.8679246258445,0.02613228145839983
162,9.0,269.5883566217558,0.033384231102485604
163,10.0,273.6257303559088,0.03654627065588043
164,8.0,273.46443436817475,0.029254261229558355
165,7.0,277.05726445406475,0.02526553495644067
166,10.0,275.65897801643774,0.036276707081906445
167,11.0,269.01544898167026,0.04088984495737827
168,7.0,281.07579348883235,0.024904314644505744
169,6.0,268.7839780164377,0.022322759132737686
170,6.0,273.0062498405694,0.021977518842531588
171,9.0,274.9337886176672,0.032735154326613974
172,10.0,276.81323035590873,0.0361254409232631
173,5.0,260.9673519428139,0.019159484750780845
174,10.0,255.36043456039806,0.03916033436117446
175,9.0,265.08683245815325,0.03395113939286571
176,7.0,268.9108178446581,0.026030934925212624
177,7.0,274.7125945399545,0.025481176105968128
178,10.0,255.67813838044086,0.039111674010706074
179,11.0,258.88968689986905,0.0424891394157948
180,9.0,260.34647801643786,0.03456931727508046
181,9.0,258.3990167935355,0.034829853889077014
182,6.0,254.4940023722634,0.02357619411094587
183,11.0,256.6736966421993,0.04285596905293298
184,11.0,261.5834684663307,0.04205158706891237
185,12.0,274.3838517505907,0.04373435216190403
186,12.0,267.240322715823,0.044903403341420574
187,10.0,255.6762985522207,0.03911195545549384
188,11.0,259.71811402461515,0.04235361111145856
189,8.0,255.60123541929713,0.03129875325867077
190,9.0,265.466274196395,0.03390261164904773
191,8.0,253.7680508916915,0.03152485102789559
192,8.0,263.942987758768,0.030309575821395335
193,10.0,249.64964812277105,0.04005613496832275
194,7.0,249.01284707164885,0.028110999421591606
195,8.0,250.22991507573735,0.03197059791024039
196,9.0,260.24400237226337,0.03458292955057632
197,9.0,259.9315023722634,0.034624506525225106
198,8.0,259.95371106347136,0.03077470972532755
199,6.0,260.12084220048365,0.023066202420548843
200,7.0,255.26652672808916,0.02742231850655619
201,7.0,248.78873541929718,0.028136322121668892
202,11.0,244.15041020457235,0.0450541942189782
203,5.0,250.4215411493614,0.01996633347535307
204,6.0,253.46842968923295,0.0236715870586185
205,8.0,246.66144917389346,0.0324331184576804
206,10.0,261.07978880989043,0.038302467018163804
207,5.0,250.46214812277105,0.019963096369951718
208,7.0,257.8493955910768,0.027147630049524318
209,6.0,260.71551211459365,0.023013590374180683
210,5.0,253.61303647041936,0.01971507486202581
211,8.0,259.42261889578015,0.030837711969957028
212,9.0,251.81386168514416,0.03574068536089234
213,5.0,249.0856239591686,0.0200734186121461
214,8.0,258.77725003279244,0.030914618649770156
215,10.0,253.21398795099114,0.039492289035530974
216,7.0,250.5738229080464,0.027935879010669063
217,7.0,258.80053647041944,0.027047857378765867
218,8.0,255.41221125569464,0.03132191667997876
219,14.0,253.64336655630925,0.05519560866139181
220,6.0,245.57934239270682,0.02443202242314575
221,7.0,250.4462209980248,0.027950112291992645
222,6.0,248.92553647041944,0.024103593729577027
223,13.0,244.971347263872,0.05306743072281425
224,5.0,244.2261046667313,0.020472831955547725
225,11.0,249.24355595508,0.04413353820863669
226,5.0,254.540890912135,0.01964320931730356
227,5.0,250.4739491738932,0.01996215581097704
228,11.0,246.8677938732787,0.044558262653112544
229,11.0,249.41773074035513,0.04410271862929843
230,8.0,239.88143475262126,0.03334980886807699
231,5.0,236.0556095378963,0.02118144961599526
232,11.0,234.0422843231717,0.047000053993708726
233,10.0,234.9805464049729,0.04255671438760587
234,6.0,238.86259005323575,0.025119044378873932
235,11.0,238.04304640497284,0.04621012949601625
236,7.0,243.49831335793925,0.028747632390003844
237,5.0,234.48498814321445,0.021323326664077068
238,5.0,233.96798327204925,0.02137044534929459
239,6.0,238.11963370149888,0.02519741823356514
240,10.0,239.20097840088414,0.04180584906822872
241,4.0,242.68917734976185,0.01648198755165431
242,6.0,252.96582777921145,0.023718618647720274
243,11.0,251.4613860409699,0.0437442908161168
244,6.0,250.61335213503705,0.023941262302604863
245,9.0,246.03016760743162,0.03658087984706208
246,8.0,244.41804640497293,0.03273080739195873
247,5.0,255.65516760743157,0.01955759410925616
248,10.0,254.85523074035507,0.03923796255211233
249,7.0,247.05637161969756,0.028333614527357113
250,10.0,243.71690552563044,0.04103121192365686
251,7.0,250.8426676074315,0.027905938279029117
252,5.0,241.87851717798208,0.02067153403425587
253,11.0,240.606308486774,0.045717837030880115
254,9.0,240.73575022501564,0.03738539037757251
255,5.0,245.954342392707,0.020328976310638455
256,5.0,249.09419177103405,0.02007272816941461
257,6.0,242.43733752154176,0.024748663144623383
258,9.0,238.793808486774,0.03768941940761617
259,9.0,247.5738229080463,0.03635279325691381
260,6.0,249.79793456039806,0.024019413973774367
261,5.0,250.18917734976188,0.01998487725554192
262,8.0,248.66328900211337,0.0321720187652308
263,6.0,244.47242501029086,0.02454264524822149
264,9.0,242.02527945200657,0.037186198154084533
265,7.0,252.3222987444438,0.027742296399612766
266,5.0,241.15472119024807,0.020733577079983755
267,7.0,251.52159979556606,0.027830611787176614
268,9.0,243.81709492440095,0.036912916228415325
269,6.0,243.3448231002695,0.02465637001666445
270,6.0,244.30560953789637,0.02455940332826982
271,2.0,250.3607502250157,0.007988472626809387
272,7.0,245.05713370149886,0.028564767302496144
273,8.0,247.8189347526211,0.032281633394905015
274,8.0,230.4175999877894,0.03471957003468462
275,10.0,240.89399788554468,0.04151203470312811
276,7.0,236.858463979612,0.029553514290300124
277,6.0,244.11887161969756,0.02457818996209005
278,5.0,234.4889834642725,0.021322963348347733
279,6.0,237.05821144791787,0.025310239047839148
280,6.0,231.60478432317166,0.025906200588792026
281,7.0,240.1481239591687,0.029148676594243056
282,6.0,237.13403666264256,0.025302145927435408
283,4.0,232.97197859310745,0.01716944683285761
284,7.0,233.528959108447,0.02997486918420818
285,2.0,231.04964363605237,0.008656148386666134
286,5.0,224.36398346427265,0.022285216739326576
287,6.0,233.67876970967626,0.025676273490546152
288,6.0,230.9272455460738,0.02598220918372709
289,8.0,234.43321144791787,0.03412485778183905
290,4.0,222.6757213824713,0.01796334137896218
291,3.0,223.88282816365788,0.013399866459642033
292,10.0,219.98822138247132,0.04545697918350823
293,7.0,222.508590245459,0.03145945957537186
294,7.0,229.03600275670982,0.03056288057662117
295,6.0,228.1317504172387,0.026300591605624275
296,3.0,225.01747372194234,0.013332297933924668
297,5.0,232.03340084668844,0.021548621800805537
298,8.0,231.27083771376488,0.03459147759001632
