time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
101,442.5239084745612,21.78324338939153,15.548603283825914,1064.0543206412037,1.4009775020789847,114.0,0.4158846967586151
102,438.36077265860706,21.692665548112657,15.603597543297397,1063.3776629189074,1.3902348793551682,113.0,0.41223432459107073
103,458.6386315870415,22.163685392245775,15.47946841214466,1077.8241041746548,1.4318117910855974,112.0,0.4255227080287322
104,446.44776759521886,22.167701019705383,15.583250821715344,1085.2469876835862,1.4225338007660489,102.0,0.41137895120828
105,459.9940248058553,22.136064124395233,16.05871019159586,1116.7627962110942,1.378445956137865,108.0,0.4118994887423755
106,462.8253695052394,22.431105220537276,16.31490826039316,1149.7017206716203,1.37488393207776,102.0,0.4025612567013217
107,456.3779082823377,22.719508711863785,16.3928762404251,1170.0487817767585,1.3859379146557032,102.0,0.3900503255849833
108,457.86274323939256,22.834011938602508,16.07893479375339,1153.425026920425,1.420119692722023,99.0,0.3969592583419647
109,478.5695343559619,23.120445155450987,16.32447637166379,1185.7286783250654,1.4163054684917011,102.0,0.40360796116694997
110,477.92048583653303,23.42387730930965,16.41024120394617,1207.6014389181337,1.4273938462084828,97.0,0.3957601162389245
111,473.55957313305925,23.515115618712084,16.33704518491587,1206.8978158271957,1.4393738495884059,100.0,0.3923775210484462
112,460.954495578864,23.529610750697106,16.450060637604906,1215.9959223029566,1.4303662016241034,95.0,0.37907569188708223
113,453.05912671587595,23.46257455006509,16.59830841259373,1223.4588538999778,1.4135521504265576,102.0,0.37031006418538304
114,442.1086171657687,23.476894577017514,16.61202627899024,1225.217332512616,1.4132468961182354,102.0,0.36084097525711123
115,439.04643283038683,23.128881550818154,16.661091684424363,1210.6203193886088,1.3881972435479848,98.0,0.36266236886897407
116,426.41806883856424,23.152256049482958,16.319299706529737,1186.983570895665,1.4187040170736733,96.0,0.35924513135156616
117,436.4784133457258,23.148719446397465,16.235392864135946,1180.7002258702223,1.4258182502951984,98.0,0.36967758943556067
118,444.05055890401036,23.476012911609367,16.348307623912675,1205.721523334451,1.4359904065709526,102.0,0.36828616750240817
119,461.57689366884205,23.96647076897819,16.465568518791514,1239.74021457936,1.455550759855403,110.0,0.3723174325077884
120,467.52327714532566,24.198511781183242,16.627541668314922,1264.056758578061,1.455327087063952,105.0,0.36985940225598984
121,481.57810216782656,23.794193201719185,16.238202749707085,1213.8326525369903,1.4653218443246991,114.0,0.3967417593861037
122,472.9275294847964,23.968071426695243,16.190797641321943,1219.1333388191024,1.4803514908693716,107.0,0.3879210865834343
123,470.6072237547319,24.16181302459068,16.45089435510553,1248.7310345926512,1.4687233716926806,112.0,0.3768683653387767
