time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
42,174.35788680986238,22.74579278581906,5.264947452430048,376.2226967466967,4.320231681575604,54.0,0.4634432965304432
43,175.30350820454427,23.468656832696976,5.079731077633342,374.52328890133504,4.620058911392427,51.0,0.4680710476477912
44,174.63377515751083,23.28876256130197,5.124966154418158,374.96202626907666,4.544178802278542,55.0,0.4657372291672859
45,168.72660524340083,23.175176341873453,5.116247386415536,372.4984379541622,4.529721608733638,47.0,0.45295922895699087
46,166.2558575828718,21.24995012235911,5.177594998871278,345.6494449445516,4.104212501555573,43.0,0.4809955867556572
47,169.77026054401549,21.94424630849473,5.241440744880322,361.3443116580493,4.186682131230653,42.0,0.4698296197469245
48,172.52654211047718,21.873575141502535,5.214397939468888,358.3222830874075,4.194841934854413,42.0,0.48148426780477904
49,179.5139789775536,22.79998504670712,5.108908703612022,365.9422691637331,4.462789681598229,45.0,0.49055272949961914
50,182.85052749698164,22.78899839820531,5.230911670332198,374.5005821387659,4.356601646985574,48.0,0.48825165091259853
51,180.39081880577376,22.000985427614214,5.223972190271311,361.0712108578981,4.211543367054482,51.0,0.49959900812133073
52,176.4540808875751,21.848580627432575,5.218452410441584,358.19113131195877,4.186793115850941,48.0,0.4926254880774707
53,184.3316827975964,21.65665812215326,5.235026321272842,356.1723346375062,4.136876644564353,53.0,0.5175350943110156
54,188.51550314115585,21.40057366971124,5.578695022698056,375.0661823464933,3.8361253989756836,60.0,0.5026193029767787
55,183.9781294070031,21.245196737271982,5.747583104039853,383.6152727554372,3.696370518303457,49.0,0.4795902104875085
56,188.7056050511773,21.19532228277622,5.840417177231444,388.89626024938195,3.6290767661948977,48.0,0.4852337868463141
57,181.19488174647404,20.20841090950476,5.806704291645039,368.64788512347263,3.480185987528516,46.0,0.49151206085391147
58,189.31176035179215,20.6618938308667,5.668047087239155,367.92004341727664,3.645328543120993,49.0,0.514545928494263
59,182.84056627407975,19.29369923556647,5.647573409464835,342.31604955581776,3.4162812657259014,51.0,0.5341279396958744
60,185.79951288348624,21.29741795867946,5.465748867846297,365.70129659274596,3.8965233261936194,48.0,0.5080635880008848
61,189.74481861355056,21.796009865458466,5.386673116608419,368.84804867105566,4.046284115190892,51.0,0.5144254369711141
62,186.11169721886844,20.7760940286032,5.4128408503856145,353.2962542185808,3.8382975969306576,55.0,0.5267864999885422
63,176.08060505117763,18.19681965889325,5.394676423715975,308.39743992042463,3.3731067870719245,51.0,0.5709535237925822
64,170.5050955010706,18.07142128437392,5.345209166621163,303.4637970601216,3.380863259238423,51.0,0.5618630530326176
65,178.71556627407975,20.964726631977545,5.314415114076401,350.02136255086606,3.944879385964382,50.0,0.5105847396617351
66,177.03434784054141,20.755161605563455,5.479474887624829,357.28512290257396,3.787801209279769,47.0,0.495498794918522
67,179.5225467894191,21.263263083678332,5.505301222840752,367.75693541786086,3.862325097754855,48.0,0.48815543501698494
68,184.90827009412237,21.054211252827663,5.477017536580377,362.27050825566585,3.844101486294134,54.0,0.5104149133873925
69,187.172673055266,21.51586841590363,5.790804966292556,391.42421610170084,3.715522892092621,56.0,0.4781836824491061
70,181.18339635996958,21.465622129988386,5.595085391884507,377.31152571825703,3.8365137663713917,53.0,0.4801957640044671
71,181.16670715342204,21.97769587538593,5.56211636017045,384.03614557152787,3.951318967860001,52.0,0.4717438950539597
72,174.89633829043427,22.12640980972069,5.280794972516798,367.0794994270256,4.189977063088924,54.0,0.47645357085707585
73,172.51689655219286,22.206917214398572,5.012621587711052,349.7059860752605,4.430200210772158,55.0,0.49331982700194715
74,177.34532367693893,22.339023926140836,5.11195818293101,358.7578052539371,4.369954355403677,51.0,0.4943316105733499
75,177.1988770675322,21.64997438445201,5.05719521842509,343.96715806953733,4.281024055700629,54.0,0.5151621976412911
76,175.3497654151804,22.624966668141255,4.959179872543449,352.4907148275879,4.56223957380627,53.0,0.49745924655334084
77,171.8097897710063,22.313370960589346,5.029863600879619,352.59103558847585,4.436178141428567,56.0,0.4872778160234706
78,178.60972663808266,21.698477749472264,5.124816715612191,349.3473696560837,4.234000736722981,53.0,0.5112668425524877
79,178.83720228225698,21.997517929970144,5.038860044804581,348.22171410095325,4.365574303388548,52.0,0.513572804452999
