time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
298,285.62160428228356,25.149665253953362,10.326111256800068,815.86608759507,2.4355407983224584,63.0,0.35008392752812034
299,290.88721574241225,25.410028042067744,10.483007327072322,836.8370625859432,2.4239254299142243,64.0,0.3476031700167894
300,286.4840411493602,23.66159475796974,9.94453028565922,739.2275763051933,2.3793577050181636,59.0,0.3875451218706755
301,274.31646359516435,24.913648788030947,10.11764332888709,791.8931311888775,2.4623964275257144,57.0,0.34640591361530076
302,279.9030121145927,24.528534050743136,9.366427789238662,721.76439669082,2.618771489267725,60.0,0.3878038503948178
303,290.08391488351316,24.067040383796666,9.56889293413531,723.4928686477862,2.51513320814175,60.0,0.40094923869212734
304,286.6597400982379,25.269530983835725,9.83029371752866,780.393328820039,2.5705774120235034,60.0,0.3673272560282771
305,284.9999682741064,25.970466295080875,10.174205269379208,830.0994298212981,2.5525793521429017,56.0,0.34333232626778276
306,284.1356915788094,25.255436715109738,9.883628978114194,784.1898005902996,2.5552797227652,56.0,0.3623302564824562
307,287.7999051411828,24.558911047636023,10.036070293444737,774.3239161042524,2.447064471407417,71.0,0.3716789565136387
308,291.7196381882163,24.474375294955628,10.220603177687954,785.8470275947374,2.394611635875299,58.0,0.3712168245785573
309,288.4607547117332,24.07405439992687,9.995699714326818,755.9834900920877,2.40844113848494,65.0,0.38157017777808255
310,286.4241430593818,24.42862753413522,9.954824005026566,763.9809454307983,2.453948710876283,61.0,0.3749100612684406
311,278.45662863810935,23.80494646171033,9.802175481047358,733.0600545654823,2.428537063811755,67.0,0.3798551386122971
312,287.38201192236943,24.624528865214845,9.957638801336524,770.3253173585565,2.472928508102716,62.0,0.3730657755191035
313,299.2700214724764,24.17015517615116,9.836065883443863,746.8798458506405,2.4572990322110932,71.0,0.40069366329148987
314,296.73188565652197,23.720366302557675,10.024784105677952,747.0441899923878,2.3661722838622192,73.0,0.3972079424907188
315,290.1670994111187,23.44507082135906,9.913163626375134,730.1527014146534,2.365044268913377,61.0,0.3974060478704344
316,288.4759197546778,23.96414807338456,10.048408046756325,756.5003438040243,2.384870116925666,55.0,0.38132952895181915
317,292.51697314527127,23.5026983261345,9.709958386231458,716.9435591427097,2.420473640696637,63.0,0.4080055806555407
318,270.53873541929596,23.528311926516924,8.899750724013252,657.8372843309186,2.6437045998415414,64.0,0.4112547918205319
