time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
116,411.0689571862129,24.405440819490682,14.22678630112974,1090.7954989600435,1.715457047214708,96.0,0.37685245087472685
117,410.34960293672026,24.262668252980088,14.309138755376768,1090.6914980551626,1.695606469946572,95.0,0.37622884534116585
118,410.8148311125889,24.042434716944587,14.504836311280377,1095.5725700978378,1.657546090213155,85.0,0.37497728797271906
119,419.0674330226102,24.076659105652823,14.752823788377436,1115.8896553826764,1.6320034354793072,88.0,0.37554558463838233
120,419.2457338815093,23.93142722398418,14.480690273010723,1088.6987821092023,1.652644091738351,89.0,0.38508882417345874
121,434.81603961157344,24.064857560984805,14.278117747274182,1079.4539684159506,1.6854362729694534,93.0,0.4028110992538627
122,427.41699109214517,24.386746795408452,13.904611903479006,1065.2771544229602,1.7538602993519554,97.0,0.40122609343262283
123,421.92435040502613,24.427096922996316,13.558853281620303,1040.5062414039835,1.8015606788893022,87.0,0.4054991057388681
124,423.5168648262984,24.483555586648396,13.599238736339142,1046.017519371086,1.800362215954396,92.0,0.40488505879035014
125,435.4344423804935,24.71478678429893,13.684225735527576,1062.4951848542446,1.806078565346473,91.0,0.40982250892763095
126,429.32124343161627,24.269211948425994,13.691733505511106,1043.9122277049019,1.7725448672118334,98.0,0.4112618207140868
127,428.9506851698572,24.80467660519345,13.565848595318247,1057.1348924035472,1.8284647975323762,97.0,0.4057672187837605
128,432.38082585697646,25.353305414659637,13.631085806885977,1085.7126862716054,1.8599622784159997,95.0,0.3982460841843849
129,429.86045699398886,25.383232916310373,13.983661797377094,1115.110022755584,1.8152064376350614,102.0,0.3854870355588294
130,441.74326272405335,25.725698439595185,14.244136649869548,1151.2063554801077,1.806055296431798,106.0,0.3837220500227567
131,442.8808258569761,25.488576402307423,14.359999102488862,1149.8729701707016,1.7749706124904816,105.0,0.3851563062580985
132,442.8397724663837,25.924350507650768,14.1739808843434,1154.382142948257,1.82900983987405,104.0,0.3836162705491825
133,443.5720055134173,25.83988929221805,13.923163281775889,1130.2602068439464,1.8558921395427457,105.0,0.3924512274496635
134,444.4203550839671,26.006478868638908,14.231931847823903,1162.7739222860152,1.827333010494662,109.0,0.3822070194094446
135,441.28799577108686,26.260863876340405,14.730720058091602,1215.298207931438,1.7827277806365807,100.0,0.36311087508489315
136,444.1167385604509,26.392124222625334,14.535395408857367,1205.1776520508106,1.8157142258780856,104.0,0.3685072800717075
137,436.62746186515426,26.477016616746376,14.489250436996176,1205.2158642758586,1.8273558547336028,99.0,0.3622815420932891
138,444.97257819644796,26.705729376734126,14.586383640610416,1223.7760465486926,1.8308670630588553,103.0,0.363606216555198
139,441.8164860287566,26.988168675334272,14.563053067778243,1234.7405772816921,1.8531944194481753,102.0,0.3578213060766376
