time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
0,225.438284515394,28.90634403451679,4.476181253208727,406.49078423972276,6.457813569054074,74.0,0.554596298996153
1,221.56772625363575,28.138371262542936,4.523905057458923,399.9100423471456,6.219929663676067,69.0,0.5540439168599368
2,212.21264869944002,27.311452726141216,4.3879668052269105,376.4939549996747,6.224170313596729,71.0,0.5636548631959399
3,202.99329444994763,26.33711439986049,4.3013525209222205,355.89599423326257,6.122984403569356,69.0,0.5703725182051391
4,196.6308575828714,26.941976758748062,4.329849215995322,366.4815389330182,6.222382215809976,65.0,0.5365368693750482
5,194.21772176691732,27.0921702111733,4.179314197948177,355.7121425735695,6.482443991522373,70.0,0.5459968849018096
6,191.83199846221407,26.879198696547125,4.020146076832494,339.47517773900563,6.686124877762021,62.0,0.565084020987531
7,191.46924593051963,26.899481559971413,3.918659335034853,331.1549816637384,6.864460332000808,67.0,0.5781862165218503
8,189.2158819386972,26.886435976382327,3.9138256574173504,330.58609715978287,6.869604915954307,69.0,0.572364910576512
9,186.39526054401531,25.65320079086372,4.112506754415271,331.43476248765836,6.237850129564388,68.0,0.5623889876396297
10,181.31131393460856,25.681038961139134,4.243526709112588,342.3650331941981,6.051815087198918,67.0,0.5295847892029447
11,177.45883829043427,25.61881056940528,4.3529649836129085,350.34345513869334,5.885370239790437,61.0,0.5065281959389885
12,184.9337120245871,24.74358202156826,4.454429112435869,346.2617307436651,5.554826757145862,66.0,0.5340864889325355
13,183.84532367693885,24.788280575529438,4.361867390121815,339.6790278677114,5.682951442234737,62.0,0.5412324830031536
14,192.1896779264311,24.861051740989502,4.55519769183841,355.7759605425587,5.457732775359735,64.0,0.5401986059804087
15,194.4825711452445,24.853541063910892,4.758879787179893,371.5719157418804,5.222561227721004,69.0,0.5234049262225339
16,194.84976541518026,25.1075663265603,4.6115681417738825,363.7501001844043,5.444474754503452,68.0,0.5356693106514625
17,188.92482854810385,24.673026253641318,4.507248476893117,349.3685393668798,5.474077229185429,60.0,0.5407608506778271
18,199.7377749652873,24.694467399224816,4.54825998662196,352.8538158503297,5.429431798503158,64.0,0.5660638088437457
19,193.51106140291438,24.762317491083394,4.650363436158203,361.76625625942916,5.324813389540204,59.0,0.5349063326241906
20,192.49221670352895,25.03399002357789,4.478306959936889,352.2036123403587,5.590056744107305,55.0,0.5465367473787022
21,194.60389148880424,25.040314864154343,4.518913938284133,355.4870042374845,5.5412241096280646,67.0,0.5474289894400707
22,197.76074573829652,25.139400627109012,4.5555444016410025,359.78667568405757,5.5184185271146236,66.0,0.5496611161663969
23,208.85065824954717,26.04397102993769,4.724884109572215,386.5878824714242,5.512086736090482,61.0,0.5402410880402724
24,205.86061947244946,25.49794215039621,4.519028320244058,361.9929122121398,5.64235059917021,58.0,0.5686868790176984
25,203.0229932066023,24.874511583014684,4.366587739977921,341.22954400987686,5.696555998469519,64.0,0.5949748395781516
26,205.96861460128423,26.377861255550958,4.385684515415095,363.43507594181864,6.014536878527468,62.0,0.5667273970943223
27,206.26150782009756,26.739586883104156,4.3540263309419025,365.75950173385763,6.141347077549622,66.0,0.563926587941883
