time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
33,248.87299769332034,28.105537936940195,4.53226095523262,400.18119997647085,6.201217938365084,79.0,0.6219007732196143
34,255.5575801186814,28.711983637925357,4.510422179545042,406.8462006375081,6.365697598804704,82.0,0.6281429683212849
35,250.21842968923187,28.788167390634637,4.854859253019394,439.076845867098,5.929763540051206,72.0,0.5698738889205041
36,262.98404114936056,28.085191936277884,5.026059309872733,443.460434400043,5.5879149458323925,77.0,0.5930270679167834
37,266.9655121145926,28.968447951960822,5.028063959357524,457.5893348837988,5.761352318927613,80.0,0.5834172515895424
38,261.0497743886169,27.495488303030687,5.055355226845801,436.6796839830042,5.4388835342409765,73.0,0.59780608982665
39,270.2532015133633,28.610411296243885,5.191868584475282,466.6568713235572,5.510619313785155,75.0,0.5791261591131331
40,267.2835315992532,27.95038627264354,5.360303162744073,470.6814033751463,5.214329381014905,76.0,0.5678650774868637
41,271.59127419639395,28.586625623171575,5.335200165835858,479.14116521461386,5.358116796859289,73.0,0.5668293478285142
42,270.91265767287706,27.530418807481027,5.087525288425801,440.016813688099,5.411357633958726,76.0,0.6156870584152506
43,269.2358809775804,29.502620870466156,5.159298388332756,478.1906906300151,5.718339714016817,78.0,0.5630303689577535
44,272.4681140246141,27.461811346122673,5.341196641925526,460.8054631969897,5.141509138712887,80.0,0.5912866399939724
45,272.6082790675591,28.67300342186406,5.228552983399218,470.98228516170286,5.4839271042870825,81.0,0.5788079247480916
46,275.6885460205251,28.652762162214234,5.278924851179473,475.1840417099492,5.427764738081531,82.0,0.5801721476766354
47,275.90561402461395,29.556093485418046,5.168452435933227,479.90737957531286,5.718557702095083,84.0,0.5749142975646107
48,278.16602166469954,28.44913068710473,5.140368311199145,459.4233990606204,5.534453752102467,83.0,0.6054676845660528
49,273.1707790675593,29.489951459915712,4.931296897251451,456.8620468495636,5.980161420893656,84.0,0.5979283701749677
50,284.1171625440424,28.85653702857896,5.09585124312595,461.966864593357,5.662751059993164,82.0,0.6150163232900578
51,270.5860703763513,28.0801295704554,5.188201167711516,457.6840599377718,5.4123054721182635,80.0,0.5912071100163311
52,270.9880364704183,27.84140993576533,5.067203548666309,443.2098949792771,5.494432909270678,75.0,0.6114214496115632
53,284.94038584874517,29.09481425934381,5.19184930491159,474.5560780405262,5.603940436371979,79.0,0.600435647195339
54,270.83086655630814,27.9371901907089,5.069694332062737,444.95323868708664,5.51062615629963,77.0,0.6086726491876823
55,273.6799782086596,29.716045889099032,5.362860942837349,500.65369877389253,5.541080815975261,73.0,0.5466452737269403
56,269.30865786510003,28.49579419773603,5.2252441853668135,467.7752385395809,5.453485652888319,70.0,0.5757223462830053
57,277.83898795099,28.578257742112633,5.401282784439726,484.9338906886101,5.291013057942874,71.0,0.5729419891780637
58,266.92109473217675,28.490435558031596,5.282034833004283,472.7703397125904,5.393837121257109,73.0,0.5645893414008272
59,255.9480608262442,24.689200469446398,5.469849679749362,424.26019782211256,4.513689025285554,73.0,0.6032808690047334
60,273.9625945399532,29.211929915000603,5.255386612211601,482.2972582872151,5.558474013524092,80.0,0.5680368068292118
61,270.5672256769656,28.411925091034387,5.302061719194558,473.25511060883895,5.358656046604918,80.0,0.5717153805880364
62,277.76989071991056,27.51940827776374,5.718493627338384,494.3910563106126,4.812352705300185,81.0,0.5618424669587777
63,265.30345404505744,25.191897857573757,5.890689700815751,466.2049772715133,4.2765616824266175,77.0,0.5690704024606482
64,275.72915299393486,27.083230551743036,5.971319231196925,508.0665805748345,4.535552279678459,74.0,0.5427027943502416
65,289.1778227158219,26.83123648142982,6.005656298365263,506.2336778147876,4.4676610096274185,78.0,0.5712338696312921
66,285.95110915344884,27.70270258635556,5.64844597080378,491.5876810496746,4.904482176079562,72.0,0.5816889238210053
67,281.32426932522856,26.143170751513413,5.853994211441813,480.7955294223212,4.465868910566358,69.0,0.5851224732959589
68,284.2436867076448,26.648677748870806,5.98109343055363,500.7328968874118,4.45548595056876,77.0,0.5676553077988725
69,290.4330265358645,27.593573108809313,5.997062929322029,519.8719912922526,4.601181183858076,79.0,0.5586625773277982
70,293.2806140246136,26.946305215484205,6.05655628238495,512.7136203544467,4.449113317720759,78.0,0.5720164286290352
71,290.1045994111184,26.58648816288028,5.909026725553171,493.5450512597451,4.499300713586026,76.0,0.5877976056504736
72,284.02985194281274,26.14579388708247,5.920282662696989,486.28866702169574,4.416308371866105,82.0,0.5840766425472563
73,276.61563838043975,26.596292032939676,6.054360423234415,505.8703636871664,4.3929152170843455,75.0,0.546811314195707
74,283.51100724342734,26.60149629540163,6.247229882578652,522.0876566868034,4.258126689012028,76.0,0.5430333462441989
75,296.87496827410627,26.67742902842405,6.405472076455106,536.8401489563441,4.164787342760189,79.0,0.5530044070870119
76,298.6105653129619,26.622842057172615,6.540420345198488,547.028494544461,4.070509333045729,75.0,0.5458775334210523
77,298.06062844588587,26.3334360765291,6.339820885494145,524.4865939489182,4.153656160346964,76.0,0.5682902706850028
78,307.74521087124697,27.729495373230073,6.185098101502683,538.8134539106456,4.4832749486209655,83.0,0.571153538646201
79,299.57135175058943,27.86059940150247,6.340388665737345,554.9530075353667,4.39414693172638,79.0,0.5398139079938187
80,291.7392449694026,28.08573816163601,6.204180281523745,547.4193245567325,4.526905551935084,75.0,0.5329355977807975
81,296.3427983599963,27.704279300784236,6.033247400784723,525.1070681026875,4.591934900130374,79.0,0.5643473804889727
82,296.1940655051858,27.51621547675138,5.842204080217787,505.0278150569578,4.709903163075677,86.0,0.5864905984867003
83,292.33943436817333,26.377342717087846,6.121518091892957,507.27102005711026,4.308954465399804,76.0,0.5762983155143788
84,295.3339148835129,26.436654430685365,6.131097330710479,509.20724881068526,4.311896061128401,86.0,0.5799876485916112
85,298.6963517505894,28.431666845246017,6.072045647476423,542.359462936992,4.682386875181411,81.0,0.5507350238402497
86,297.560628445886,27.730448328017793,6.34945796659375,553.150636207023,4.367372533831286,78.0,0.5379377857834018
87,300.9497157424121,27.20656184865201,6.6084358631597775,564.8357994451198,4.1169442228109006,72.0,0.532809209398656
88,305.0684341759503,26.692396189864862,6.871205683732533,576.1961923681521,3.8846743087692275,77.0,0.5294523605269355
89,306.39057973423485,27.048124069331298,7.052335456622112,599.2664780104237,3.8353428074572413,77.0,0.5112760198959526
