time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
0,185.32019741109158,27.823859211934916,5.162974019035055,451.30191821175185,5.389114705856126,51.0,0.41063463267651995
1,196.2163283558807,28.671919764775424,5.010968791293193,451.3654817645071,5.721831637545679,52.0,0.4347171777266156
2,196.16639148880407,25.00936254908673,4.753241776512418,373.4585447453741,5.261538067065627,60.0,0.5252695225451363
3,210.61766312071236,28.474547725494922,4.681307409258652,418.76836701729945,6.082605826991449,61.0,0.5029454937603052
4,203.59653217592324,27.40769096304325,4.685412400533226,403.4318149769256,5.849579208849173,60.0,0.5046615676246754
5,204.02591078124152,28.480736592231153,4.754189542187734,425.3805047776866,5.990660729762403,56.0,0.4796315498470482
6,208.70344955833937,27.777758009566046,4.541649672105998,396.33341919874584,6.116226484876647,58.0,0.5265855450198175
7,201.2921535706053,28.08170137716,4.877429271196867,430.29298877285174,5.757479978847353,56.0,0.46780254111197206
8,216.5122699018988,28.61677151725126,5.212758949572522,468.6387018098838,5.489755385600174,62.0,0.46200253855630763
9,220.93536694075527,27.177940203580526,5.551950229195551,474.03671042503646,4.895206023400982,58.0,0.4660722726361373
10,219.31220676897536,27.183674576520595,5.5977336464773915,478.0466344800264,4.8561929333002585,57.0,0.4587673899378505
11,210.85877964422906,28.104706190375282,5.4772510385919,483.6058754445062,5.131169996108208,59.0,0.4360136845947504
12,208.48270189781027,27.507207060422108,5.323112484520594,460.00442861859915,5.1675043765113,58.0,0.45321890166120193
13,197.8198817464739,27.89645338898103,5.264705709496175,461.3950863808931,5.29876785679834,49.0,0.42874293113552725
14,190.98853704708858,28.076877113350697,5.286125440313923,466.26856668773104,5.311428461236689,45.0,0.4096105778775288
15,202.35617773420785,27.031444228589535,5.565148031692908,472.60231356965073,4.857273171288243,46.0,0.42817432738696315
16,200.16087200414367,28.036944097367588,5.418311534414616,477.2484430621509,5.17447989457414,49.0,0.4194060240822561
17,216.56741058901815,29.967150820281507,5.414647090672076,509.7596808887032,5.5344605693520705,57.0,0.4248421731029405
18,229.51455614730207,28.923311480750318,5.909507066920392,536.9689130407462,4.894369556245079,56.0,0.427426151818748
19,214.0880951166236,29.834328421868825,5.737155702252103,537.7281537826861,5.200195004321993,63.0,0.3981344357936366
20,214.39139597552273,29.12113060792057,5.4705321650101375,500.4810990385229,5.323271983333015,61.0,0.4283706145694438
21,211.08441546018344,29.331933308911076,5.291032062173114,487.5632404749203,5.543707345606967,54.0,0.4329375103311165
22,214.6243911043575,29.103138442349515,5.3212508175591315,486.52305803807343,5.469228841142876,59.0,0.4411391969166687
23,213.15947859310668,29.528815730299307,5.327204559432987,494.1915052625139,5.5430226868258785,62.0,0.4313297098862042
24,214.92540571785312,29.039448784097694,5.5953358402238935,510.46315434949963,5.189938479713436,56.0,0.4210399984534433
25,217.49755127613736,27.45722617487952,5.662700998537212,488.46130398783055,4.848786150279215,58.0,0.4452707911567874
26,217.25123093257778,26.698188857426462,5.842436617917101,490.03340135854626,4.569701068823009,62.0,0.44333963833950985
27,216.81296885077654,28.65535881135832,5.6438541568059835,508.07930561374826,5.077267770429985,57.0,0.42673056441232415
