time after 13 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
0,124.1391638896061,20.00854540152925,5.2483823276016395,329.90648624016484,3.8123261897866696,36.0,0.376285914546207
5,121.56410075668256,18.970817903312426,5.506513110787874,328.18037403539114,3.4451598537278474,46.0,0.37041855752036235
10,138.54341622907697,17.985843968459235,5.37205808977333,303.5438193596468,3.3480360167174092,41.0,0.456419822750293
15,129.32666388960607,14.371730651603146,5.149316119618172,232.49225840375166,2.790997934045818,46.0,0.5562622376226148
20,133.60376073623917,13.899588566324706,5.096020280212268,222.52712936380132,2.727537922150054,42.0,0.6003931346178261
25,163.98104698164252,15.41913732360156,4.617145503873798,223.65752261358742,3.3395389663732415,47.0,0.7331792155498038
30,140.53497916977724,15.532925067937672,4.958605074072127,241.970621712283,3.132519092749941,51.0,0.5807935615294713
35,139.85820247448055,13.471880643282656,5.070501180142252,214.59963911098527,2.656913027856687,44.0,0.6517168577443394
40,154.65782367693927,14.345417608080592,5.406090293718142,243.63875033903057,2.6535660391669587,44.0,0.6347833563492191
45,161.9355518528076,14.147178773769628,5.272645034905013,234.34098391892334,2.683127477786771,54.0,0.6910253133904807
50,3.4489853865045976,4.494450142662803,2.7860892219527043,39.33883188864112,1.6131752376231328,11.0,0.08767381289479707
55,132.19506665852663,13.460670739825263,6.407840335838843,270.9743952605212,2.1006563887898655,47.0,0.48785076734438754
60,144.65890142335834,13.735881336971184,5.1558125603945735,222.48642784646188,2.664154519985106,52.0,0.6501920266488687
65,147.39418279759687,13.860026104440323,5.536015598405765,241.0522702527359,2.503610377910002,45.0,0.6114615002093057
70,163.38637706753238,12.798558958872675,5.873670346808458,236.16770795238432,2.1789712740394007,61.0,0.6918235286446275
75,145.25312492028482,13.098321079992525,5.049192641034838,207.77220337047012,2.594141679907861,49.0,0.6990979667347028
80,147.7967802208994,12.42480027630992,5.378573398744916,209.94541216446228,2.310054982090462,45.0,0.7039771848175549
85,144.08523170147146,12.012809159674877,5.0223331191959995,189.53960249409465,2.3918782116941593,39.0,0.7601853639318497
90,150.75940648674643,13.79465525652576,5.7800092708049835,250.48934617205066,2.3866147284923946,48.0,0.6018595552690537
95,133.7630861431871,12.22993953560963,5.513798786527684,211.848355007785,2.218060543937882,39.0,0.6314096049425146
100,159.9784450716212,12.556159891844251,5.382656872450458,212.32611133666992,2.3327067263212062,49.0,0.7534562944919908
105,165.17191097346515,12.212344264988808,5.2970635333429446,203.2282573383555,2.3054932583150785,49.0,0.8127408714550448
110,153.2665808875754,13.607022750199537,5.616466906200066,240.0911699119536,2.4227014914266882,47.0,0.6383682537920133
115,170.39678470761802,18.05496279607451,5.8407939163177955,331.29764872513795,3.0911829889483373,48.0,0.5143314036888569
120,163.617532368147,15.113492651224746,5.461173777032715,259.2989201051346,2.7674440089757666,57.0,0.6309996674949788
125,172.29767305526636,17.443476280239274,5.039837234761248,276.184576969326,3.46111897422529,55.0,0.6238497274031429
130,162.59608575874051,15.521746883739228,5.5363835222398095,269.9707028071785,2.8035895312143624,57.0,0.6022730765525758
135,191.84513876488697,19.04030901829488,5.627550185812845,336.62257820032414,3.383409901220577,54.0,0.5699116790993143
140,173.04215357060565,18.811874572232718,5.1850396179715155,306.4319368611073,3.6281062360700487,61.0,0.5647001267006917
145,179.6253380982112,17.62649630920503,5.217629191321191,288.9276320827849,3.3782577609241153,57.0,0.6216966401010205
150,193.304847456095,18.098172413653426,5.797311905146974,329.6182586502977,3.1218214078813826,62.0,0.5864506664395013
155,148.5941151779545,14.914943885518671,5.400439959853909,253.04667701029595,2.7618016303105324,52.0,0.5872201798244066
160,187.55103704708884,17.62964353067864,6.190037141115994,342.8361888091845,2.8480674879279015,61.0,0.547057291992812
165,192.07293007367895,18.98609736438897,5.379061333169806,320.84263365170506,3.529630206540279,58.0,0.5986515192435
170,206.37838642541584,20.810787597976947,5.297860474296786,346.3689123078271,3.9281494291786303,68.0,0.5958340344412953
175,208.9361290225564,21.444516772954586,5.824121557341618,392.37069863430077,3.682017375808824,76.0,0.5324967683616203
180,181.92527496528757,21.548429307664524,5.525586658637031,374.06225400195433,3.899754114611926,62.0,0.48635026127051323
185,187.09025060946183,20.799022575213453,5.186718895245725,338.91087922796515,4.010053946489823,58.0,0.5520337707530992
190,205.505357006202,22.62311926339406,5.547774766381685,394.2949171042499,4.077872699606565,68.0,0.521197073793034
195,205.28371651130576,21.847318738560077,6.743092348952631,462.81467910818475,3.2399554400220407,51.0,0.44355489524851455
