time after 13 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
0,129.42716895299438,18.812330126429636,4.250525794897579,251.20895685391358,4.425883063458255,34.0,0.5152171744746371
5,108.64607678530315,19.022764313017213,4.631836878284971,276.8068008452678,4.1069590343735864,41.0,0.39249785935004977
10,100.9784992311074,19.125036669618435,4.122462236526475,247.69020650889527,4.639226649589131,43.0,0.40768062917934134
15,102.90756217180783,17.00168709871638,4.444009498173316,237.36510309969083,3.825753996634081,32.0,0.4335412443866601
20,138.0182899632299,18.061385440500835,4.331691912053653,245.78676512713702,4.169591422289758,41.0,0.5615367039467638
25,130.01308614318717,17.168434984269226,3.894799029414093,210.0707732171463,4.408041301903048,43.0,0.6189013547772065
30,112.99563485483844,16.74609421177576,4.52416113043843,238.01343221815995,3.7014805019008947,42.0,0.4747447814258993
35,139.7483675174256,18.153493343332265,5.283497608121107,301.32252506652645,3.435885598855779,48.0,0.463783341409912
40,131.97907640085683,17.32239589920847,5.028620045583165,273.65705885110873,3.4447613345580588,44.0,0.4822790866603005
45,149.24500352560284,17.10665219146932,4.1511720940306915,223.0928421698911,4.120920984236806,54.0,0.6689815866523805
50,92.0754553906212,12.985181923770444,3.8109098695534054,155.4628369998871,3.4073705147196667,30.0,0.5922666610714693
55,138.138086143187,17.46008671113897,4.081027222735843,223.85446469716024,4.278355854591448,51.0,0.6170888140652724
60,147.71283361149273,16.364341042646096,4.35483087088713,223.88226268628372,3.7577443367651355,50.0,0.6597790813758041
65,162.3670859509636,16.96855296069291,4.274518336366115,227.86722599687496,3.969699420009587,54.0,0.7125512905185862
70,149.4291395337801,15.028713463602719,4.901717272948284,231.43014895929804,3.0660098546571724,50.0,0.6456770658694967
75,157.33967343971275,17.64768052227097,4.277910241278154,237.17514446735535,4.125304068324303,59.0,0.6633902291619301
80,161.91137258081366,19.45722213482203,3.495141963056899,213.64637581086564,5.566933286396321,66.0,0.757847503690625
85,169.97508107979823,21.129439675124523,4.091862178634126,271.61818974247154,5.163771102910799,59.0,0.6257868121459618
90,161.8922122168107,19.264651186676055,3.7119154309849547,224.6513825557923,5.189948840392678,54.0,0.7206375067672003
95,160.5726685685475,18.92777137770019,4.026257111590542,239.41472578713157,4.701083625089933,57.0,0.6706883548646706
100,162.8082656074038,16.50410767328551,4.170715630624989,216.2481997268074,3.9571404849801137,63.0,0.7528768600759876
105,167.3948141268319,14.498216340835075,4.325735726443706,197.0264045115099,3.3516186049475603,58.0,0.8496059933786846
110,174.30350820454433,20.036897786234043,4.333748266584491,272.79979296239753,4.623456775449835,67.0,0.6389429636721541
115,182.26213914933336,18.87184886565131,4.610390750536987,273.33928738076804,4.09332958674994,65.0,0.6667981792732119
120,167.67070247448012,20.32127205469646,4.0345291692613445,257.5690181794401,5.0368385509571,74.0,0.6509738774469735
125,109.54956704297294,18.50320043936086,3.6255256989244913,210.75006343510123,5.103591030908929,42.0,0.5198079908370127
130,188.95147897755345,18.542261962590842,3.796766585022479,221.17013541216008,4.883698154038895,80.0,0.8543263701739578
135,184.68079444994802,18.252753483577873,3.9971254341587628,229.20602959379383,4.566470025582111,70.0,0.8057414317469971
140,201.68599826999068,18.105686086510104,4.433082599799346,252.15679886609925,4.084220331768603,77.0,0.7998435861215478
145,184.80763427816814,17.38510119106575,3.9676666661370215,216.70167807286657,4.38169399144413,69.0,0.8528205038450419
150,207.77959043768186,20.29089860951508,3.880882946901028,247.38974756661162,5.228423244694308,75.0,0.8398876367410318
155,211.70268747653787,20.280222642226306,4.814104080329238,306.7171546018376,4.212668090225281,74.0,0.6902212161930037
160,209.43828451539434,18.510339403285958,3.6457145328584764,212.00539568456225,5.077287109688386,86.0,0.9878912932339352
165,204.4367603517918,19.12632744100494,3.9895537244771955,239.72083240221193,4.794101987813516,82.0,0.8528118240836938
170,187.2262895787828,17.132790734863615,3.6396927149133633,195.903728820452,4.707208019144944,74.0,0.955705594304322
175,196.3797798364524,19.791478394385997,4.054690804532524,252.1075497086069,4.881131348477213,75.0,0.7789523957669405
