time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
139,395.79903474040793,24.429971063624627,12.108401310314813,929.3079055262118,2.0176050031322807,93.0,0.4259073148810571
140,386.55854954612727,24.453692075257518,12.026847047332168,923.9449577191846,2.033258756764676,91.0,0.4183783312161484
141,377.6469378937751,23.974480895167662,11.861086728259993,893.353959475848,2.0212718652538415,92.0,0.42272934919922395
142,364.49376330072283,24.159380338085775,12.38696602939117,940.1574896929756,1.9503872280558139,88.0,0.38769436748278685
143,369.57035059724967,24.044040490123262,12.551688724126706,948.1116515748809,1.9156020371909077,103.0,0.38979623336910485
144,355.625044867185,23.662855280831288,12.119842002500834,900.9775686518464,1.9524062505062891,97.0,0.3947102094886946
145,375.60220484674164,23.290333271802357,12.16387986522111,890.015762110478,1.9147125366137439,99.0,0.42201747523671157
146,358.4471904254695,23.130899292144214,12.051750233958176,875.7749383718568,1.9192979312638223,94.0,0.40929144546183815
147,375.5692728508305,23.026231347661245,12.285716728878707,888.7369445624176,1.8742277602360773,93.0,0.42258766798059394
148,376.83596205737825,22.997711593511667,12.027460396626434,868.9772998262714,1.9121003798908591,109.0,0.43365455246381746
149,379.46984553386113,22.85970595144699,12.02683632603172,863.717885848267,1.9007247901069257,97.0,0.43934466537204975
150,384.92219491218884,22.82869204820889,12.575534315581379,901.8978444996529,1.8153258124327656,97.0,0.4267913458932066
151,394.1167385604515,23.553326041857325,12.662695394116753,936.9755892977497,1.8600562762332968,99.0,0.42062647422419674
152,391.23253941935,23.67275622350195,12.441690112846048,925.2904475599579,1.9026961778335745,93.0,0.4228213318867085
153,394.48469491218793,24.977649487388334,12.992294300488014,1019.5001385763061,1.922497205628272,87.0,0.3869393244645078
154,401.2605832598363,24.275000697737227,12.623179319438341,962.6709696666408,1.9230496599502735,91.0,0.41682007238546637
155,410.87777752977246,24.91268746097464,13.101080336692958,1025.3628115109814,1.9015750473035593,99.0,0.40071453042489447
156,407.00614152159443,24.451897643805804,12.991527941528831,997.9819202960172,1.8821417891611236,96.0,0.4078291732989211
157,408.9122336892855,24.44328740709761,13.290792812480735,1020.6113057892111,1.839114321618505,94.0,0.40065422690285085
158,409.2558258569772,23.94022400248815,13.011974475739118,978.6362195611749,1.8398609716861036,103.0,0.41818994400236836
159,404.2872336892859,23.759368580017945,13.422232574315425,1001.8657438611557,1.770150267361892,109.0,0.40353434196799365
160,412.47029195104426,23.282681893742705,13.270380394720691,970.6580246170668,1.7544848905013433,115.0,0.4249388368408817
161,405.20468049091573,23.94508791998557,13.540658577747838,1018.6056865084878,1.768384291096147,107.0,0.397803277419205
162,411.59008813100144,24.14404485563805,13.567617578049223,1029.1140225516658,1.7795345952778192,103.0,0.3999460498171746
163,405.73469491218805,24.105416962202963,13.570720930663223,1027.7025650483563,1.776281237037043,101.0,0.39479778363022483
164,413.0919279592212,24.524311737279028,13.514171494368872,1041.204715858522,1.8147107092357009,100.0,0.3967441960907828
165,405.48685040502625,24.26588065715658,13.452235029147165,1025.5111259749783,1.803854943403778,102.0,0.39539975738392896
166,406.5357095256838,24.07120394596919,13.491840397691963,1020.2788412037934,1.784130499356265,104.0,0.3984554938393368
167,406.89554448273867,23.939617229914273,13.102770883244183,985.4400796556372,1.8270652401110243,109.0,0.41290744397663287
168,410.67295699398926,23.85528950985326,12.98437417178205,973.0957736992059,1.8372305968890006,111.0,0.42202727428650055
169,410.2150881310015,24.24991488612445,13.257862475704993,1010.0284363211875,1.8290968797241918,115.0,0.4061421177656366
170,401.83672413917895,24.1157267687813,13.036613185420013,987.6771511531211,1.8498460010880764,102.0,0.40685027862599765
